adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
informed,0,1330,-6206.0,greedy,0.39229323308270675,0.48459550040421673,35.053383458646614,0.39483440744718934,MATE-8v8-9,0
informed,1,1319,-7702.0,greedy,0.3043025018953753,0.554181345803325,37.92797573919636,0.2772600093866205,MATE-8v8-9,0
informed,2,1231,-7844.0,greedy,0.3290008123476848,0.5300525600927516,35.47522339561332,0.2782426211751963,MATE-8v8-9,0
informed,3,1154,-6608.0,greedy,0.401971403812825,0.46259862445211064,34.401213171577126,0.36345630106461996,MATE-8v8-9,0
informed,4,1207,-7720.0,greedy,0.34455260977630486,0.5848234820453201,36.6023198011599,0.3407760287213477,MATE-8v8-9,0
informed,5,1309,-7162.0,greedy,0.3601031321619557,0.5264569987437722,34.75706646294881,0.34332824038706394,MATE-8v8-9,0
informed,6,1115,-7642.0,greedy,0.3391255605381166,0.6247852757904372,33.997309417040356,0.3536450992953235,MATE-8v8-9,0
informed,7,1203,-7642.0,greedy,0.38113050706566914,0.5199326274516489,33.96259351620947,0.33363515813640504,MATE-8v8-9,0
informed,8,1419,-7270.0,greedy,0.34311134601832277,0.5561138828869674,38.90627202255109,0.37610658075774356,MATE-8v8-9,0
informed,9,1204,-6990.0,greedy,0.3558970099667774,0.5234623219156547,33.92275747508306,0.389484456573327,MATE-8v8-9,0
informed,10,1511,-6594.0,greedy,0.3951853077432164,0.5372763600564657,40.7114493712773,0.3852699253096341,MATE-8v8-9,0
informed,11,1524,-7614.0,greedy,0.3468667979002625,0.5476185587722537,38.38057742782152,0.3046298900137483,MATE-8v8-9,0
informed,12,1129,-7920.0,greedy,0.32606288751107176,0.5987866707335776,34.10186005314438,0.3435425365894808,MATE-8v8-9,0
informed,13,1079,-8492.0,greedy,0.29031510658016685,0.6153467574192683,34.07784986098239,0.28019771393265375,MATE-8v8-9,0
informed,14,1265,-7654.0,greedy,0.3392292490118577,0.5601879169294077,35.60316205533597,0.3294137022397892,MATE-8v8-9,0
informed,15,1230,-7322.0,greedy,0.33191056910569106,0.5373441325376879,36.208943089430896,0.3340776229190864,MATE-8v8-9,0
informed,16,1179,-8808.0,greedy,0.2861535199321459,0.6629949153952197,36.00508905852417,0.2485177107314512,MATE-8v8-9,0
informed,17,1247,-6578.0,greedy,0.38492381716118684,0.48108449559450756,36.372093023255815,0.363118150227212,MATE-8v8-9,0
informed,18,1134,-6746.0,greedy,0.38238536155202824,0.507424743155008,33.1657848324515,0.40683736457545977,MATE-8v8-9,0
informed,19,1316,-8354.0,greedy,0.28770896656534956,0.5951480752616003,36.650455927051674,0.3016084093211753,MATE-8v8-9,0
informed,20,1211,-7624.0,greedy,0.3464079273327828,0.5907924844319137,35.047068538398015,0.37671051079391293,MATE-8v8-9,0
informed,21,1169,-8366.0,greedy,0.33169375534644996,0.5435830228322267,35.40889649272883,0.2682583811967901,MATE-8v8-9,0
informed,22,1289,-7168.0,greedy,0.4039953452288596,0.5792794774314663,37.08533747090768,0.36019524178950085,MATE-8v8-9,0
informed,23,1182,-6720.0,greedy,0.3963620981387479,0.5245731809078426,34.29187817258883,0.42083031182015956,MATE-8v8-9,0
informed,24,1332,-7948.0,greedy,0.2847222222222222,0.6163328353626424,35.77252252252252,0.29145842270842265,MATE-8v8-9,0
informed,25,1195,-6904.0,greedy,0.40910041841004186,0.5179924734727407,37.20502092050209,0.36780035863717875,MATE-8v8-9,0
informed,26,1234,-7952.0,greedy,0.377532414910859,0.6199273429368582,37.103727714748786,0.3925011576753878,MATE-8v8-9,0
informed,27,1251,-8938.0,greedy,0.2834732214228617,0.7209572612748903,34.939248601119104,0.2586445129610597,MATE-8v8-9,0
informed,28,1309,-7398.0,greedy,0.3519862490450726,0.6122640778030889,36.29029793735676,0.3847511731965514,MATE-8v8-9,0
informed,29,1246,-6032.0,greedy,0.45957062600321025,0.4217083065045139,35.4430176565008,0.4152172666819537,MATE-8v8-9,0
informed,0,1313,-7882.0,greedy,0.3255902513328256,0.5483729779322953,36.201827875095205,0.2752819787473253,MATE-8v8-9,1
informed,1,1190,-6750.0,greedy,0.37100840336134455,0.4845560828384569,34.878151260504204,0.38449479791916763,MATE-8v8-9,1
informed,2,1369,-7850.0,greedy,0.30168005843681517,0.6124856388579552,39.06062819576333,0.29534505548019063,MATE-8v8-9,1
informed,3,1154,-8470.0,greedy,0.2925693240901213,0.6075756721608501,35.491334488734836,0.2806986052653297,MATE-8v8-9,1
informed,4,1237,-8600.0,greedy,0.2799110751818917,0.6371487444967887,36.029102667744546,0.26057762636178156,MATE-8v8-9,1
informed,5,1133,-7748.0,greedy,0.30406001765225066,0.6122231576910782,34.0008826125331,0.3251733703190014,MATE-8v8-9,1
informed,6,1305,-8570.0,greedy,0.28477011494252874,0.6214255634220313,36.14865900383142,0.2659633278598796,MATE-8v8-9,1
informed,7,1346,-6946.0,greedy,0.3551263001485884,0.5406547457563209,37.44502228826151,0.3723050661572207,MATE-8v8-9,1
informed,8,1127,-6820.0,greedy,0.37577639751552794,0.4567218453973392,34.68145519077196,0.38672941226179913,MATE-8v8-9,1
informed,9,1262,-6140.0,greedy,0.46107369255150554,0.44816432381031845,36.17908082408875,0.4009018187306618,MATE-8v8-9,1
informed,10,1381,-8300.0,greedy,0.27389572773352644,0.6923221534661413,36.45112237509051,0.3202087859039343,MATE-8v8-9,1
informed,11,1234,-7458.0,greedy,0.36608589951377635,0.5763236971610113,35.77552674230146,0.40848769005170954,MATE-8v8-9,1
informed,12,1212,-7796.0,greedy,0.35200082508250824,0.6173437766054691,35.68151815181518,0.33624469589816125,MATE-8v8-9,1
informed,13,1163,-8728.0,greedy,0.2768701633705933,0.6330477884074427,36.369733447979364,0.2453220325103386,MATE-8v8-9,1
