adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
informed,0,1365,-8154.0,random,0.3048534798534799,0.6533712400109878,36.146520146520146,0.2952468166753881,MATE-8v8-9,0
informed,1,1255,-7650.0,random,0.31045816733067727,0.612675192722042,36.47569721115538,0.32226901916144945,MATE-8v8-9,0
informed,2,1155,-9490.0,random,0.21525974025974026,0.7237309940550436,35.51774891774892,0.24867037724180582,MATE-8v8-9,0
informed,3,1137,-8952.0,random,0.266820580474934,0.7280301315431135,34.63236587510994,0.24913829208024457,MATE-8v8-9,0
informed,4,1339,-8546.0,random,0.2598954443614638,0.6701220304137294,37.00821508588499,0.26485383548490343,MATE-8v8-9,0
informed,5,1097,-8708.0,random,0.2876025524156791,0.6858605509306063,34.13035551504102,0.27640968876155747,MATE-8v8-9,0
informed,6,1341,-9604.0,random,0.23434004474272932,0.7785798925271924,35.94705443698732,0.22289957742977876,MATE-8v8-9,0
informed,7,1238,-9990.0,random,0.20446284329563813,0.7536988558782555,35.634087237479804,0.18413051003923378,MATE-8v8-9,0
informed,8,1175,-9226.0,random,0.2398936170212766,0.7413805444157168,35.50893617021276,0.24794731509625123,MATE-8v8-9,0
informed,9,1183,-8688.0,random,0.2837066779374472,0.6526497569819663,35.59678782755706,0.26680755142293605,MATE-8v8-9,0
informed,10,1314,-8806.0,random,0.2633181126331811,0.7136351623496091,36.4558599695586,0.2891244473436254,MATE-8v8-9,0
informed,11,1223,-8920.0,random,0.2553147996729354,0.71594126711596,35.94521668029436,0.25461881400147957,MATE-8v8-9,0
informed,12,1184,-9846.0,random,0.20967060810810811,0.7763518026371716,34.64949324324324,0.20396456724581724,MATE-8v8-9,0
informed,13,1056,-9620.0,random,0.2540246212121212,0.7283655566388837,34.172348484848484,0.23142812049062048,MATE-8v8-9,0
informed,14,1156,-9770.0,random,0.2272923875432526,0.7707161878019363,34.332179930795846,0.2126482946119624,MATE-8v8-9,0
informed,15,1225,-9710.0,random,0.22979591836734695,0.747021805161559,36.34122448979592,0.18845966958211857,MATE-8v8-9,0
informed,16,1308,-8708.0,random,0.26939984709480125,0.7204325820445461,36.665902140672785,0.2782783602737731,MATE-8v8-9,0
informed,17,1383,-9802.0,random,0.2051699204627621,0.7586504711041203,36.75849602313811,0.1946079950418345,MATE-8v8-9,0
informed,18,1453,-8902.0,random,0.3078114246386786,0.7024529815116878,38.911906400550585,0.23562252154819258,MATE-8v8-9,0
informed,19,1199,-9128.0,random,0.24916597164303586,0.6406533709989664,36.24770642201835,0.2250129075817149,MATE-8v8-9,0
informed,20,1339,-8464.0,random,0.27455190440627336,0.7061387244835343,37.65123226288275,0.32980369145417693,MATE-8v8-9,0
informed,21,1378,-8680.0,random,0.2768505079825834,0.6511128358544036,37.80406386066763,0.26367492570322765,MATE-8v8-9,0
informed,22,1194,-9454.0,random,0.2213149078726968,0.7283917668628183,36.03517587939699,0.24469570072585145,MATE-8v8-9,0
informed,23,1396,-8524.0,random,0.25626790830945556,0.6772330061733831,37.68767908309456,0.27671322827125117,MATE-8v8-9,0
informed,24,1138,-9148.0,random,0.24901142355008787,0.6729010841499348,35.12565905096661,0.22975772031132313,MATE-8v8-9,0
informed,25,1129,-9520.0,random,0.20859167404782994,0.7335276610084644,34.96279893711249,0.20965034375131805,MATE-8v8-9,0
informed,26,1286,-9230.0,random,0.2531104199066874,0.6837758119230576,37.62597200622084,0.2289796711841813,MATE-8v8-9,0
informed,27,1283,-9164.0,random,0.26393219017926733,0.7154436897145765,38.363211223694464,0.25178246668893595,MATE-8v8-9,0
informed,28,1227,-8354.0,random,0.31295843520782396,0.6107255242586838,35.2118989405053,0.29655276128381264,MATE-8v8-9,0
informed,29,1366,-8762.0,random,0.26903367496339675,0.6994651992460151,38.404831625183014,0.2746827720839434,MATE-8v8-9,0
informed,0,1382,-8078.0,random,0.3361975397973951,0.647757295988753,36.832127351664255,0.32326855488939427,MATE-8v8-9,1
informed,1,1357,-9898.0,random,0.17925571112748712,0.7478963027579817,38.13485630066323,0.19576973014703303,MATE-8v8-9,1
informed,2,1161,-9256.0,random,0.2728251507321275,0.6817442617461582,35.61154177433247,0.24019010705057214,MATE-8v8-9,1
informed,3,1096,-9022.0,random,0.23369069343065693,0.7108295798084944,34.76642335766423,0.23466284323948558,MATE-8v8-9,1
informed,4,1196,-9432.0,random,0.23129180602006688,0.7050058772765875,34.887123745819395,0.21864548494983277,MATE-8v8-9,1
informed,5,1344,-10514.0,random,0.17829241071428573,0.7896450162223777,37.76264880952381,0.16506253543083899,MATE-8v8-9,1
informed,6,1246,-8828.0,random,0.24719101123595505,0.6992229378120953,37.056179775280896,0.2530917985171597,MATE-8v8-9,1
informed,7,1275,-8480.0,random,0.30745098039215685,0.6385438411051344,36.35294117647059,0.2636937441643324,MATE-8v8-9,1
informed,8,1369,-9136.0,random,0.23173849525200876,0.7148112263050748,38.47041636230826,0.234466416223173,MATE-8v8-9,1
informed,9,1197,-9090.0,random,0.2725563909774436,0.6896565113162124,34.48370927318296,0.24426741456816647,MATE-8v8-9,1
informed,10,1205,-9010.0,random,0.24896265560165975,0.7403999067646745,36.66887966804979,0.2599328196008694,MATE-8v8-9,1
informed,11,1148,-9388.0,random,0.2183144599303136,0.7271465520413608,35.37630662020906,0.2305406918865107,MATE-8v8-9,1
