adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
naive,0,1210,-7138.0,greedy,0.3899793388429752,0.548447899796527,33.70909090909091,0.367827626918536,MATE-8v8-9,0
naive,1,1217,-7114.0,greedy,0.3705834018077239,0.5124459736514699,35.410024650780606,0.35124819031967763,MATE-8v8-9,0
naive,2,1118,-8250.0,greedy,0.31048747763864043,0.5848767433054126,34.971377459749554,0.29460452338359316,MATE-8v8-9,0
naive,3,1129,-8290.0,greedy,0.28487599645704165,0.6434179798058165,35.491585473870686,0.2927306086296343,MATE-8v8-9,0
naive,4,1303,-7314.0,greedy,0.3623369148119724,0.6086240131822901,37.30928626247122,0.4166383437488579,MATE-8v8-9,0
naive,5,1264,-7150.0,greedy,0.3917128164556962,0.5474665109584061,36.2998417721519,0.3502900843881856,MATE-8v8-9,0
naive,6,1333,-7678.0,greedy,0.36252813203300827,0.5860463468030294,36.07651912978245,0.3328421391062051,MATE-8v8-9,0
naive,7,1273,-8230.0,greedy,0.3054791830322074,0.5611347282302827,36.72584446190102,0.28501384057157814,MATE-8v8-9,0
naive,8,1173,-7026.0,greedy,0.3642369991474851,0.5892456518964232,35.30264279624893,0.3916615921731011,MATE-8v8-9,0
naive,9,1286,-7282.0,greedy,0.3574066874027994,0.5105863829599728,36.70062208398134,0.3604532326149745,MATE-8v8-9,0
naive,10,1310,-7042.0,greedy,0.3553435114503817,0.5006586173843502,36.56259541984733,0.3514022173754998,MATE-8v8-9,0
naive,11,1226,-7086.0,greedy,0.35838091353996737,0.5460362781184653,35.85562805872757,0.33848656101918745,MATE-8v8-9,0
naive,12,1218,-8658.0,greedy,0.3069581280788177,0.6308125689398876,35.1551724137931,0.28237450152474786,MATE-8v8-9,0
naive,13,1219,-9062.0,greedy,0.2834290401968827,0.6760021262477497,35.016406890894174,0.26562658697605374,MATE-8v8-9,0
naive,14,1281,-7794.0,greedy,0.31693989071038253,0.5933247426281336,35.46526151444184,0.30739656518345043,MATE-8v8-9,0
naive,15,1136,-8204.0,greedy,0.3335167253521127,0.6010772260183979,33.69718309859155,0.32682029678068414,MATE-8v8-9,0
naive,16,1178,-7258.0,greedy,0.35876485568760613,0.5599511512464682,36.326825127334466,0.39040645969763116,MATE-8v8-9,0
naive,17,1241,-6560.0,greedy,0.40703062046736505,0.5111077086500477,35.3706688154714,0.401976132918921,MATE-8v8-9,0
