checkpoint,episode,episode_length,episode_return,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
checkpoints/vdn/vdn_4v8_seed2/vdn_20260516-183055.pt,0,1240,-0.947500002279412,0.03387096774193549,0.8894812750590365,17.580645161290324,0.03387096774193549,MATE-2v4-9,0
checkpoints/vdn/vdn_4v8_seed2/vdn_20260516-183055.pt,1,1292,-0.9178125032922253,0.053405572755417956,0.9308924961616224,17.191950464396285,0.07475490196078431,MATE-2v4-9,0
checkpoints/vdn/vdn_4v8_seed2/vdn_20260516-183055.pt,2,1222,-0.960000001185108,0.02618657937806874,0.914923614116883,18.211947626841244,0.026663938897981455,MATE-2v4-9,0
checkpoints/vdn/vdn_4v8_seed2/vdn_20260516-183055.pt,3,1373,-0.9468750055821147,0.03605243991260015,0.8730910293214701,18.0721048798252,0.030954115076474872,MATE-2v4-9,0
checkpoints/vdn/vdn_4v8_seed2/vdn_20260516-183055.pt,4,1394,-0.944999999483116,0.03640602582496413,0.8748027098947548,17.76757532281205,0.03156384505021521,MATE-2v4-9,0
checkpoints/vdn/vdn_4v8_seed2/vdn_20260516-183055.pt,5,1366,-0.9687500025029294,0.018301610541727673,0.9281160352259665,18.584187408491946,0.018301610541727673,MATE-2v4-9,0
checkpoints/vdn/vdn_4v8_seed2/vdn_20260516-183055.pt,6,1175,-0.9309375004668254,0.047021276595744683,0.9063148698514267,18.16595744680851,0.049574468085106384,MATE-2v4-9,0
checkpoints/vdn/vdn_4v8_seed2/vdn_20260516-183055.pt,7,1321,-0.9418749988544732,0.03520060560181681,0.8858889495962796,18.11657834973505,0.0406888720666162,MATE-2v4-9,0
checkpoints/vdn/vdn_4v8_seed2/vdn_20260516-183055.pt,8,1302,-0.9462500007357448,0.04032258064516129,0.9155747505073938,17.546850998463903,0.04928315412186379,MATE-2v4-9,0
checkpoints/vdn/vdn_4v8_seed2/vdn_20260516-183055.pt,9,1239,-0.9396874999220017,0.038942695722356736,0.8513892800286048,18.20500403551251,0.04075867635189669,MATE-2v4-9,0
checkpoints/vdn/vdn_4v8_seed2/vdn_20260516-183055.pt,10,1345,-0.9021875017497223,0.06133828996282528,0.9021877889506805,19.727137546468402,0.09560099132589837,MATE-2v4-9,0
