baseline,checkpoint,episode,episode_length,episode_return,mean_coverage_rate,mean_energy_remaining,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
greedy,,0,1284,-1366.0,0.7558411214953271,nan,0.31329151969239966,18.0,0.731957424714434,MATE-4v4-9,0
greedy,,1,1146,-1922.0,0.6769197207678883,nan,0.29798422784798473,17.763525305410123,0.6258726003490401,MATE-4v4-9,0
greedy,,2,1431,-2466.0,0.6275331935709294,nan,0.48133962462221114,18.08525506638714,0.6587467971115769,MATE-4v4-9,0
greedy,,3,1057,-730.0,0.869914853358562,nan,0.11216576456841619,15.302743614001892,0.8274992116051718,MATE-4v4-9,0
greedy,,4,1353,-1580.0,0.7607169253510717,nan,0.27203372346555116,18.84922394678492,0.6398743532889875,MATE-4v4-9,0
greedy,,5,1138,-1920.0,0.6988137082601055,nan,0.3387582950852388,17.409490333919155,0.711335676625659,MATE-4v4-9,0
greedy,,6,1180,-1532.0,0.7483050847457627,nan,0.3156783262415438,16.796610169491526,0.7028248587570621,MATE-4v4-9,0
greedy,,7,1381,-2886.0,0.5534033309196235,nan,0.473109137113579,18.07530774800869,0.4324161235819454,MATE-4v4-9,0
greedy,,8,1486,-1802.0,0.7049125168236877,nan,0.329901110094741,18.75706594885599,0.6031852848811127,MATE-4v4-9,0
greedy,,9,1351,-2418.0,0.6421169504071058,nan,0.37725449396365524,18.42635085122132,0.5471872686898593,MATE-4v4-9,0
greedy,,10,1137,-1542.0,0.705584872471416,nan,0.31582129978857576,17.21284080914688,0.6311931984755204,MATE-4v4-9,0
greedy,,11,1312,-1870.0,0.6791158536585366,nan,0.32814740895964184,18.090701219512194,0.5901930894308943,MATE-4v4-9,0
greedy,,12,1385,-2362.0,0.6597472924187726,nan,0.4103863120842332,17.552346570397113,0.566546329723225,MATE-4v4-9,0
greedy,,13,1471,-1090.0,0.8149218218898708,nan,0.18074619564452155,19.33514615907546,0.6163041015182416,MATE-4v4-9,0
greedy,,14,1085,-1610.0,0.7308755760368664,nan,0.3773408135134445,16.67004608294931,0.6939324116743473,MATE-4v4-9,0
