baseline,checkpoint,episode,episode_length,episode_return,mean_coverage_rate,mean_energy_remaining,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
greedy,,0,1175,-4360.0,0.6434042553191489,nan,0.4470026814139718,34.2536170212766,0.6332502532928065,MATE-4v8-9,0
greedy,,1,1433,-5066.0,0.5845254710397767,nan,0.4482519996724778,39.25191905094208,0.45379241019506195,MATE-4v8-9,0
greedy,,2,1084,-4806.0,0.5988238007380073,nan,0.39805266118179056,33.382841328413285,0.5471127657705148,MATE-4v8-9,0
greedy,,3,1263,-4614.0,0.6020387965162312,nan,0.44872275229229447,35.93507521773555,0.5300493910945218,MATE-4v8-9,0
greedy,,4,1280,-5816.0,0.53447265625,nan,0.5301255645159502,36.146875,0.47874999999999995,MATE-4v8-9,0
greedy,,5,1332,-5010.0,0.5832394894894894,nan,0.4285606935124825,37.3506006006006,0.5157916845416846,MATE-4v8-9,0
greedy,,6,1373,-4112.0,0.5904042243262928,nan,0.3546965531423111,38.79825200291333,0.5837434536815455,MATE-4v8-9,0
greedy,,7,1057,-4888.0,0.6162488174077578,nan,0.41689848148999403,33.25733207190161,0.5921149254403748,MATE-4v8-9,0
greedy,,8,1310,-4416.0,0.6459923664122137,nan,0.4579215208858255,37.29236641221374,0.6072382769901854,MATE-4v8-9,0
greedy,,9,1181,-4292.0,0.6404530059271804,nan,0.43572903531626556,34.82218458933107,0.5853362767630338,MATE-4v8-9,0
greedy,,10,1345,-5584.0,0.5504646840148699,nan,0.5000424701048914,38.623048327137546,0.4891945477075589,MATE-4v8-9,0
greedy,,11,1178,-4650.0,0.5822368421052632,nan,0.38991416978297305,34.702037351443124,0.5634893685827472,MATE-4v8-9,0
greedy,,12,1228,-5138.0,0.6069828990228013,nan,0.47034740483449927,35.82654723127036,0.5475211338607104,MATE-4v8-9,0
greedy,,13,1136,-5426.0,0.600462147887324,nan,0.4474717753696082,34.80721830985915,0.5501519533869885,MATE-4v8-9,0
greedy,,14,1263,-4884.0,0.6090657165479019,nan,0.46742874480833285,36.2541567695962,0.5564010481468914,MATE-4v8-9,0
greedy,,15,1292,-4200.0,0.6687306501547987,nan,0.42253797988684316,36.56656346749226,0.6396174259177355,MATE-4v8-9,0
greedy,,16,1327,-4232.0,0.6455350414468727,nan,0.3828956929155663,37.0180859080633,0.549829547493451,MATE-4v8-9,0
greedy,,17,1105,-3458.0,0.665497737556561,nan,0.29403187674863074,33.41990950226244,0.6373507864684335,MATE-4v8-9,0
greedy,,18,1261,-5180.0,0.5763283108643933,nan,0.4223259606134799,34.5146708961142,0.5672567123598051,MATE-4v8-9,0
greedy,,19,1177,-5136.0,0.5419498725573492,nan,0.46742714493841814,34.324553950722176,0.5170358457741636,MATE-4v8-9,0
greedy,,20,1196,-4506.0,0.599811872909699,nan,0.40983816178771787,35.558528428093645,0.5874840738971173,MATE-4v8-9,0
greedy,,21,1265,-5296.0,0.5969367588932807,nan,0.4807381784845944,37.6300395256917,0.4966214944475814,MATE-4v8-9,0
greedy,,22,1176,-3682.0,0.7122661564625851,nan,0.3597277850916466,36.34778911564626,0.70988824101069,MATE-4v8-9,0
greedy,,23,1104,-3676.0,0.6816123188405797,nan,0.36446451889061304,34.908514492753625,0.6504572118702554,MATE-4v8-9,0
greedy,,24,1215,-4706.0,0.6259259259259259,nan,0.3985618346842286,37.302880658436216,0.5856241426611797,MATE-4v8-9,0
greedy,,25,1347,-4880.0,0.598645137342242,nan,0.4527967044754538,39.01633259094284,0.5743928306289108,MATE-4v8-9,0
greedy,,26,1107,-4932.0,0.6203703703703703,nan,0.42625020669618185,35.07678410117435,0.6305663096313502,MATE-4v8-9,0
greedy,,27,1241,-5262.0,0.5959911361804996,nan,0.4577464412633342,37.61563255439162,0.5082613867464794,MATE-4v8-9,0
greedy,,28,1357,-4392.0,0.6276713338246132,nan,0.41873355369029847,35.730287398673546,0.59389409411517,MATE-4v8-9,0
greedy,,29,1284,-4966.0,0.592873831775701,nan,0.3987485345305766,35.267133956386296,0.5663115635662365,MATE-4v8-9,0
greedy,,0,1338,-5670.0,0.578662182361734,nan,0.4853740619988321,36.95739910313901,0.5485550572994519,MATE-4v8-9,1
greedy,,1,1262,-4134.0,0.6550118858954042,nan,0.33385012935073727,37.25198098256735,0.5599284959625688,MATE-4v8-9,1
greedy,,2,1069,-4996.0,0.6012628624883068,nan,0.4770247886219691,33.4377923292797,0.5722637979420019,MATE-4v8-9,1
greedy,,3,1153,-5594.0,0.5486773633998265,nan,0.45275761202820686,34.34431916738942,0.5110085491265022,MATE-4v8-9,1
greedy,,4,1221,-4884.0,0.629914004914005,nan,0.4315972459504901,35.76986076986077,0.6282613782613783,MATE-4v8-9,1
greedy,,5,1219,-5500.0,0.5904429860541427,nan,0.4519193968792225,37.75061525840853,0.5590452752060627,MATE-4v8-9,1
greedy,,6,1327,-4414.0,0.6099284099472494,nan,0.36505739637260265,36.99547852298417,0.5160934079735888,MATE-4v8-9,1
greedy,,7,1220,-4736.0,0.5894467213114755,nan,0.42321184562190906,36.21639344262295,0.5680201014832162,MATE-4v8-9,1
greedy,,8,1009,-4786.0,0.586595639246779,nan,0.3597541138204634,31.81268582755203,0.5919474727452925,MATE-4v8-9,1
greedy,,9,1441,-4448.0,0.6681991672449688,nan,0.4616063909154505,38.15752949340735,0.5745191831069694,MATE-4v8-9,1
greedy,,10,1077,-5316.0,0.5896007428040855,nan,0.3803548900317079,33.425255338904364,0.5559435380466021,MATE-4v8-9,1
greedy,,11,1107,-4368.0,0.6216124661246613,nan,0.3816371270972265,33.94218608852755,0.5737589796532886,MATE-4v8-9,1
greedy,,12,1194,-5590.0,0.5970477386934674,nan,0.5276049331265888,37.608877721943045,0.5456349206349207,MATE-4v8-9,1
greedy,,13,1031,-6708.0,0.4978176527643065,nan,0.541518816357916,33.197866149369545,0.39027181192554616,MATE-4v8-9,1
greedy,,14,1347,-4202.0,0.6189680772086117,nan,0.36582013076209763,37.66889383815887,0.662153109202107,MATE-4v8-9,1
greedy,,15,1167,-4600.0,0.5970437017994858,nan,0.4116201603130232,35.97257926306769,0.5443281511404905,MATE-4v8-9,1
greedy,,16,1069,-4368.0,0.6217259120673526,nan,0.4643705189443008,32.98316183348924,0.6433582787652011,MATE-4v8-9,1
greedy,,17,1153,-4030.0,0.6451647875108413,nan,0.34358548569028374,35.64614050303556,0.616179325155908,MATE-4v8-9,1
greedy,,18,1299,-3272.0,0.6775404157043879,nan,0.316717704658581,35.9545804464973,0.6605282451702774,MATE-4v8-9,1
greedy,,19,1278,-5110.0,0.6277386541471048,nan,0.4702351728942556,37.04381846635368,0.5508942544153812,MATE-4v8-9,1
greedy,,20,1203,-6030.0,0.5491479634247715,nan,0.5371075325999346,36.00831255195345,0.4744745279657998,MATE-4v8-9,1
greedy,,21,1189,-4544.0,0.6205845248107653,nan,0.39081644433389323,36.04373423044575,0.5979764908486525,MATE-4v8-9,1
greedy,,22,1135,-4310.0,0.5895374449339207,nan,0.3987866802086973,35.06607929515418,0.5595458359555275,MATE-4v8-9,1
greedy,,23,1266,-3570.0,0.7024091627172195,nan,0.32869323991245797,36.345971563981045,0.6296001655006394,MATE-4v8-9,1
greedy,,24,1089,-4026.0,0.6706841138659321,nan,0.36027634893451177,32.95867768595041,0.6361909134636408,MATE-4v8-9,1
greedy,,25,1346,-4708.0,0.5912890044576523,nan,0.42635112953072307,37.731054977711736,0.5276577867402533,MATE-4v8-9,1
greedy,,26,1195,-4824.0,0.6498953974895397,nan,0.4608860795603306,36.897071129707115,0.5199362422793384,MATE-4v8-9,1
greedy,,27,1247,-3580.0,0.6478548516439455,nan,0.27995754007351126,35.702485966319166,0.6541289571161263,MATE-4v8-9,1
greedy,,28,1298,-6168.0,0.47910246533127887,nan,0.5396712937540682,36.729583975346685,0.5096558808423215,MATE-4v8-9,1
greedy,,29,1218,-3552.0,0.6784688013136289,nan,0.28573803113382207,35.605090311986864,0.640070568457268,MATE-4v8-9,1
greedy,,0,1368,-3666.0,0.6356907894736842,nan,0.3706216756159331,37.60818713450293,0.5947673001949317,MATE-4v8-9,2
greedy,,1,1220,-4486.0,0.569672131147541,nan,0.4246981227528807,35.39180327868853,0.5430923106947697,MATE-4v8-9,2
greedy,,2,1092,-4506.0,0.6067994505494505,nan,0.37493769888127576,33.97893772893773,0.5756170416884703,MATE-4v8-9,2
greedy,,3,1181,-5044.0,0.5699618966977138,nan,0.45823485594520724,35.71549534292972,0.5189568968993186,MATE-4v8-9,2
greedy,,4,1430,-3724.0,0.6327797202797203,nan,0.3555410102859451,36.274825174825175,0.5930794205794205,MATE-4v8-9,2
greedy,,5,1273,-5104.0,0.5795365278868814,nan,0.48009086446830285,37.05106048703849,0.5167901096023642,MATE-4v8-9,2
greedy,,6,1346,-3626.0,0.6365156017830609,nan,0.3221737514161791,36.90193164933135,0.6526436354631004,MATE-4v8-9,2
greedy,,7,1044,-3864.0,0.6764846743295019,nan,0.36969814065382745,32.88505747126437,0.6310036945812808,MATE-4v8-9,2
greedy,,8,1186,-5486.0,0.6303752107925801,nan,0.44329808565695134,36.195615514333895,0.5618595920661689,MATE-4v8-9,2
greedy,,9,1212,-4468.0,0.599319306930693,nan,0.35700269733886153,36.12046204620462,0.49005284457017134,MATE-4v8-9,2
greedy,,10,1266,-4980.0,0.6112756714060031,nan,0.3768243626823117,37.5,0.5394324080343038,MATE-4v8-9,2
greedy,,11,1247,-4512.0,0.6381315156375301,nan,0.4103763698260989,36.610264635124295,0.5554397219994653,MATE-4v8-9,2
greedy,,12,1267,-4946.0,0.5730071033938438,nan,0.4961404729727613,37.34175217048145,0.5873689254707407,MATE-4v8-9,2
greedy,,13,1111,-4290.0,0.6432268226822683,nan,0.3478235917884573,33.93069306930693,0.6177242724272428,MATE-4v8-9,2
greedy,,14,1504,-5218.0,0.6263297872340425,nan,0.43920263664289544,39.224734042553195,0.4698130382472137,MATE-4v8-9,2
greedy,,15,1310,-4660.0,0.642557251908397,nan,0.39060150833425905,36.814503816793895,0.5879171210468921,MATE-4v8-9,2
greedy,,16,1348,-5512.0,0.5655600890207715,nan,0.5093464412308176,37.183234421364986,0.49169845979935006,MATE-4v8-9,2
greedy,,17,1172,-4368.0,0.6232935153583617,nan,0.36748292699905527,35.12372013651877,0.5957073785145458,MATE-4v8-9,2
greedy,,18,1311,-4972.0,0.5758009153318078,nan,0.4451778772704021,36.755148741418765,0.5129018197668083,MATE-4v8-9,2
greedy,,19,1310,-4510.0,0.5854961832061069,nan,0.345477644465243,35.76030534351145,0.5813095238095238,MATE-4v8-9,2
greedy,,20,1279,-4072.0,0.6569585613760751,nan,0.3584988417958763,34.47068021892103,0.63697364012063,MATE-4v8-9,2
greedy,,21,1249,-4280.0,0.6264011208967174,nan,0.3973026977480302,34.911128903122496,0.5955974303252125,MATE-4v8-9,2
greedy,,22,1099,-5032.0,0.6081665150136488,nan,0.41339097450654777,33.54959053685168,0.5461144330343602,MATE-4v8-9,2
greedy,,23,1024,-4106.0,0.6619873046875,nan,0.4347096553087666,32.0380859375,0.6661086309523809,MATE-4v8-9,2
greedy,,24,1107,-4502.0,0.6519873532068654,nan,0.48410921344085933,33.76242095754291,0.6197713683486041,MATE-4v8-9,2
greedy,,25,1196,-5828.0,0.5824623745819398,nan,0.5525371520902705,32.631270903010034,0.4633460742156394,MATE-4v8-9,2
greedy,,26,1296,-5016.0,0.5510223765432098,nan,0.478954577294567,37.954475308641975,0.4733768738977073,MATE-4v8-9,2
greedy,,27,1324,-4882.0,0.6547394259818731,nan,0.47166863337697135,37.53021148036254,0.598779851819882,MATE-4v8-9,2
greedy,,28,1063,-5758.0,0.5800799623706491,nan,0.4469455709922412,34.65380997177799,0.5928929803341845,MATE-4v8-9,2
greedy,,29,1302,-4802.0,0.550979262672811,nan,0.4359290661326594,34.914746543778804,0.526166703240436,MATE-4v8-9,2
