baseline,checkpoint,episode,episode_length,episode_return,mean_coverage_rate,mean_energy_remaining,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
greedy,,0,1191,-3406.0,0.6905961376994123,nan,0.3396584336926657,32.44668345927792,0.6565381232257805,MATE-8v8-9,0
greedy,,1,1115,-4278.0,0.6647982062780269,nan,0.3324050239920157,33.56143497757848,0.6325710014947683,MATE-8v8-9,0
greedy,,2,1303,-4942.0,0.6624136607828089,nan,0.4417106097874086,38.039140445126634,0.5729424770675731,MATE-8v8-9,0
greedy,,3,1221,-4086.0,0.7158067158067158,nan,0.38614561122286994,35.176085176085174,0.6526637026637027,MATE-8v8-9,0
greedy,,4,1313,-5030.0,0.6644135567402895,nan,0.4518912609731039,37.47296268088347,0.5576134261777825,MATE-8v8-9,0
greedy,,5,1278,-4620.0,0.6334115805946792,nan,0.38587575850864364,36.466353677621285,0.624411282509874,MATE-8v8-9,0
greedy,,6,1105,-5382.0,0.5927601809954751,nan,0.4974259336488853,35.216289592760184,0.5733462615815557,MATE-8v8-9,0
greedy,,7,1226,-4474.0,0.651610929853181,nan,0.3957774797430147,34.54649265905383,0.6131641808436262,MATE-8v8-9,0
greedy,,8,1357,-4436.0,0.67879513633014,nan,0.384856285751076,36.64038319823139,0.5994016914061128,MATE-8v8-9,0
greedy,,9,1076,-3386.0,0.7382667286245354,nan,0.298710460873581,33.93494423791822,0.7127577889892015,MATE-8v8-9,0
greedy,,10,1420,-3532.0,0.7149647887323943,nan,0.27556677139641833,37.346478873239434,0.6482193158953723,MATE-8v8-9,0
greedy,,11,1319,-3048.0,0.7565390447308568,nan,0.26718663804729986,36.269901440485214,0.6867603523592909,MATE-8v8-9,0
greedy,,12,1197,-3918.0,0.6899540517961571,nan,0.32305653046555394,35.59314954051796,0.6587868480725624,MATE-8v8-9,0
greedy,,13,1166,-3694.0,0.6888936535162951,nan,0.3260940142278342,34.4442538593482,0.6132208200604427,MATE-8v8-9,0
greedy,,14,1225,-3844.0,0.6835714285714286,nan,0.2885168904494544,36.70530612244898,0.5867648202137997,MATE-8v8-9,0
greedy,,15,1140,-4670.0,0.6644736842105263,nan,0.3749057190311379,35.585087719298244,0.5786821219715956,MATE-8v8-9,0
greedy,,16,1269,-3934.0,0.7204491725768322,nan,0.3669620168422033,37.283687943262414,0.6413458291117865,MATE-8v8-9,0
greedy,,17,1170,-2944.0,0.7396367521367522,nan,0.3134527842957368,35.358119658119655,0.5959808709808709,MATE-8v8-9,0
greedy,,18,1364,-3210.0,0.6598240469208211,nan,0.2958542900544075,37.56818181818182,0.6040619326909649,MATE-8v8-9,0
greedy,,19,1097,-3542.0,0.7045350957155879,nan,0.39761880774344266,32.90063810391978,0.6882808091331337,MATE-8v8-9,0
greedy,,20,1010,-3242.0,0.7108910891089109,nan,0.310616238152142,31.641584158415842,0.6828795379537954,MATE-8v8-9,0
greedy,,21,1264,-3356.0,0.7467365506329114,nan,0.29991017414267446,37.5126582278481,0.624183431283906,MATE-8v8-9,0
greedy,,22,1278,-3842.0,0.6935641627543035,nan,0.34541800554512775,37.85758998435055,0.5935930397198004,MATE-8v8-9,0
greedy,,23,1166,-4608.0,0.6645583190394511,nan,0.41403644064620815,34.94082332761578,0.61970717961284,MATE-8v8-9,0
greedy,,24,1395,-4908.0,0.657168458781362,nan,0.50973005514605,37.162724014336916,0.5571718723331627,MATE-8v8-9,0
greedy,,25,1261,-4280.0,0.6717882632831086,nan,0.38748930308053775,37.213322759714515,0.5411087194592349,MATE-8v8-9,0
greedy,,26,1192,-4708.0,0.6791107382550335,nan,0.3789082310108112,35.47147651006711,0.5903613374880153,MATE-8v8-9,0
greedy,,27,1194,-3642.0,0.6979690117252931,nan,0.34427541741738815,34.801507537688444,0.6587560819972881,MATE-8v8-9,0
greedy,,28,1372,-4424.0,0.6704628279883382,nan,0.43798766345526385,34.9832361516035,0.5871399069832014,MATE-8v8-9,0
greedy,,29,1244,-3450.0,0.7233721864951769,nan,0.34224512932306783,35.56189710610933,0.6029388684734345,MATE-8v8-9,0
greedy,,0,1478,-3766.0,0.6941813261163735,nan,0.3617956581779858,38.87212449255751,0.6109776725304465,MATE-8v8-9,1
greedy,,1,1215,-3850.0,0.7159465020576131,nan,0.41314097231238694,35.651028806584364,0.681328630217519,MATE-8v8-9,1
greedy,,2,1192,-4002.0,0.6567743288590604,nan,0.3450047341947037,35.366610738255034,0.6109180249280921,MATE-8v8-9,1
greedy,,3,1243,-4052.0,0.6777956556717619,nan,0.33504088230646745,37.481094127111824,0.7119689307742404,MATE-8v8-9,1
greedy,,4,1258,-3680.0,0.7159181240063593,nan,0.3252114704193904,36.49841017488076,0.6829387160269513,MATE-8v8-9,1
greedy,,5,1354,-4900.0,0.6901772525849336,nan,0.39278662564821176,36.84194977843427,0.5857345079834001,MATE-8v8-9,1
greedy,,6,1074,-4418.0,0.6659683426443203,nan,0.41658721707758983,32.60335195530726,0.6006318169725989,MATE-8v8-9,1
greedy,,7,1273,-3956.0,0.6374705420267086,nan,0.3419319189052732,35.84996072270228,0.60206018778289,MATE-8v8-9,1
greedy,,8,1091,-4108.0,0.6832034830430798,nan,0.42763199345550096,32.30155820348304,0.6768168128846405,MATE-8v8-9,1
greedy,,9,1293,-3936.0,0.665893271461717,nan,0.3397590098330253,34.969837587006964,0.6373301292674843,MATE-8v8-9,1
greedy,,10,1251,-3734.0,0.7039368505195843,nan,0.3428018845969926,37.685051958433256,0.597783677819649,MATE-8v8-9,1
