baseline,checkpoint,episode,episode_length,episode_return,mean_coverage_rate,mean_energy_remaining,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
heuristic,,0,1252,-3550.0,0.7147563897763578,nan,0.304502591620206,34.67891373801917,0.6376930244941427,MATE-8v8-9,0
heuristic,,1,1185,-3950.0,0.6715189873417722,nan,0.3276841585818673,34.482700421940926,0.6434317862165962,MATE-8v8-9,0
heuristic,,2,1145,-4154.0,0.6955240174672489,nan,0.2652517345882924,34.44803493449782,0.6135797463090039,MATE-8v8-9,0
heuristic,,3,1094,-3638.0,0.7052102376599635,nan,0.30819769724825147,34.13528336380256,0.6584312701314529,MATE-8v8-9,0
heuristic,,4,1081,-4158.0,0.6414199814986123,nan,0.2906127687261806,33.21646623496762,0.5905488744989208,MATE-8v8-9,0
heuristic,,5,1249,-4036.0,0.6824459567654123,nan,0.37575881524875393,35.522818254603685,0.6347887834076785,MATE-8v8-9,0
heuristic,,6,1172,-4228.0,0.6895264505119454,nan,0.3994011036679339,36.024744027303754,0.5930958475540387,MATE-8v8-9,0
heuristic,,7,1196,-4824.0,0.6821697324414716,nan,0.42459262711439766,36.98160535117057,0.550703734671126,MATE-8v8-9,0
heuristic,,8,1165,-4134.0,0.676931330472103,nan,0.348735644339247,34.2892703862661,0.5935571224197833,MATE-8v8-9,0
heuristic,,9,1228,-4424.0,0.6501425081433225,nan,0.3428345047457575,33.18648208469055,0.6298927795874049,MATE-8v8-9,0
heuristic,,10,1273,-4212.0,0.6949135899450117,nan,0.35970722633909324,38.91280439905734,0.5589935660045636,MATE-8v8-9,0
heuristic,,11,1122,-4552.0,0.6275623885918004,nan,0.4157963830445089,34.584670231729056,0.60053900348018,MATE-8v8-9,0
heuristic,,12,1238,-4500.0,0.6808360258481422,nan,0.36641787784465235,36.76575121163167,0.5680619663051003,MATE-8v8-9,0
heuristic,,13,1142,-2934.0,0.6929728546409807,nan,0.2907628604800618,32.91068301225919,0.6687327995996998,MATE-8v8-9,0
heuristic,,14,1395,-3976.0,0.7197132616487455,nan,0.31959388318236587,36.4494623655914,0.6221821129885645,MATE-8v8-9,0
heuristic,,15,1214,-4484.0,0.7105642504118617,nan,0.39888533216004907,36.20345963756178,0.6634963128579273,MATE-8v8-9,0
heuristic,,16,1204,-4420.0,0.6488787375415282,nan,0.3902726923875747,35.94186046511628,0.6316484733428256,MATE-8v8-9,0
heuristic,,17,1332,-4238.0,0.7005442942942943,nan,0.39035086115814055,37.409909909909906,0.6085433647933647,MATE-8v8-9,0
heuristic,,18,1287,-4352.0,0.6296620046620046,nan,0.3763503521169138,35.93861693861694,0.5809024309024309,MATE-8v8-9,0
heuristic,,19,1333,-3118.0,0.6876406601650412,nan,0.3156537341099433,37.67066766691673,0.6307210731254241,MATE-8v8-9,0
heuristic,,20,1107,-5370.0,0.6554878048780488,nan,0.4729658364117651,35.71544715447155,0.5646707101991655,MATE-8v8-9,0
heuristic,,21,1345,-4638.0,0.6561338289962825,nan,0.41651615544525483,38.12490706319703,0.5533696229421137,MATE-8v8-9,0
heuristic,,22,1267,-4388.0,0.6980071033938438,nan,0.32175950180305074,35.54932912391476,0.5692684256022852,MATE-8v8-9,0
heuristic,,23,1194,-2872.0,0.7373324958123953,nan,0.2947067392260553,36.10469011725293,0.7137403286272632,MATE-8v8-9,0
heuristic,,24,1281,-4256.0,0.700136612021858,nan,0.3464968326481764,36.34504293520687,0.5489256904947771,MATE-8v8-9,0
