adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
informed,0,1147,-4684.0,naive,0.22755013077593722,0.7019657678223592,17.081952920662598,0.2117117117117117,MATE-4v4-9,0
informed,1,986,-5260.0,naive,0.1663286004056795,0.7905230734134846,16.58823529411765,0.16886409736308317,MATE-4v4-9,0
informed,2,1383,-5284.0,naive,0.13087490961677511,0.8013386336415614,18.411424439624007,0.12713906965533867,MATE-4v4-9,0
informed,3,1158,-5208.0,naive,0.14097582037996545,0.8050894023269117,17.006908462867013,0.14673287276914218,MATE-4v4-9,0
informed,4,1398,-5284.0,naive,0.14216738197424894,0.7994784235286931,17.11516452074392,0.13346447305674772,MATE-4v4-9,0
informed,5,1198,-4962.0,naive,0.21368948247078465,0.7833250927232551,17.52170283806344,0.1706316082359488,MATE-4v4-9,0
informed,6,1122,-4902.0,naive,0.17535650623885918,0.7101503118792186,16.38680926916221,0.2014260249554367,MATE-4v4-9,0
informed,7,1405,-4960.0,naive,0.1879003558718861,0.8013557963343186,18.182918149466193,0.20243179122182678,MATE-4v4-9,0
informed,8,1333,-5016.0,naive,0.16916729182295573,0.7676884920131298,17.072768192048013,0.17598149537384344,MATE-4v4-9,0
informed,9,1313,-5222.0,naive,0.14375476009139376,0.8074796910648757,18.003808073115003,0.15346534653465346,MATE-4v4-9,0
informed,10,1343,-5378.0,naive,0.14463886820551006,0.8052972692118008,19.062546537602383,0.1379374534623976,MATE-4v4-9,0
informed,11,1170,-4814.0,naive,0.1985042735042735,0.7507520938848181,16.53675213675214,0.19935897435897437,MATE-4v4-9,0
informed,12,1237,-4878.0,naive,0.21523848019401778,0.7579593128407631,16.540824575586097,0.20405551064403124,MATE-4v4-9,0
informed,13,1138,-4884.0,naive,0.1665202108963093,0.7680178851377357,17.288224956063267,0.1919302870533099,MATE-4v4-9,0
informed,14,1408,-5218.0,naive,0.14293323863636365,0.7967921317296933,17.834517045454547,0.16518702651515152,MATE-4v4-9,0
informed,15,1222,-5124.0,naive,0.1863747954173486,0.7761549160078497,16.586743044189852,0.19278505182760503,MATE-4v4-9,0
informed,16,1350,-4702.0,naive,0.22814814814814816,0.7257097802487225,18.26074074074074,0.23339506172839508,MATE-4v4-9,0
informed,17,1515,-4468.0,naive,0.22343234323432343,0.6705765550100943,19.036963696369636,0.20786578657865784,MATE-4v4-9,0
informed,18,1209,-4612.0,naive,0.20905707196029777,0.7464108146790477,17.51778329197684,0.2094017094017094,MATE-4v4-9,0
informed,19,1296,-4708.0,naive,0.20582561728395063,0.7758971042684657,17.14814814814815,0.2378472222222222,MATE-4v4-9,0
informed,20,1373,-5320.0,naive,0.14056809905316825,0.8093661956577198,17.993445010924983,0.11289147851420248,MATE-4v4-9,0
informed,21,1248,-5516.0,naive,0.12780448717948717,0.8379094275679492,17.89503205128205,0.12186164529914528,MATE-4v4-9,0
informed,22,1501,-5202.0,naive,0.17921385742838108,0.7988926870971571,18.938707528314456,0.16166999777925828,MATE-4v4-9,0
informed,23,1469,-4934.0,naive,0.18618107556160654,0.7420854679880428,18.18992511912866,0.18408214204674378,MATE-4v4-9,0
informed,24,1355,-5130.0,naive,0.1669741697416974,0.7978580273684148,16.35350553505535,0.16334563345633454,MATE-4v4-9,0
informed,25,1167,-4972.0,naive,0.18016281062553557,0.7847884137250727,17.60497000856898,0.1776635247072265,MATE-4v4-9,0
informed,26,1243,-5114.0,naive,0.19710378117457764,0.8212292742024971,18.857602574416735,0.1680075087154733,MATE-4v4-9,0
informed,27,1311,-4730.0,naive,0.19717772692601068,0.7336825274691255,18.50877192982456,0.22781591660310196,MATE-4v4-9,0
informed,28,1373,-5184.0,naive,0.13182811361981064,0.8253791340080021,18.28623452294246,0.1726147123088128,MATE-4v4-9,0
informed,29,1527,-4636.0,naive,0.21889325474787164,0.725635732441898,19.110019646365423,0.19968347522375024,MATE-4v4-9,0
informed,0,1193,-4428.0,naive,0.2560771165129925,0.6923390216980513,17.78290025146689,0.21786811958647667,MATE-4v4-9,1
informed,1,1379,-5270.0,naive,0.11947063089195069,0.8090532348573309,19.741116751269036,0.14164853758762386,MATE-4v4-9,1
informed,2,1306,-5210.0,naive,0.20616385911179172,0.8242582599491532,17.477794793261868,0.17547217968351198,MATE-4v4-9,1
informed,3,1465,-4556.0,naive,0.23088737201365186,0.7305418094983,18.90580204778157,0.22986348122866895,MATE-4v4-9,1
informed,4,1323,-4908.0,naive,0.1855631141345427,0.7635876611828246,18.92668178382464,0.19601914840010076,MATE-4v4-9,1
informed,5,1190,-4874.0,naive,0.17836134453781513,0.7717976576328724,17.83781512605042,0.1861344537815126,MATE-4v4-9,1
informed,6,1178,-5376.0,naive,0.15874363327674024,0.8099422629273884,16.73514431239389,0.14516129032258066,MATE-4v4-9,1
informed,7,1300,-5068.0,naive,0.16307692307692306,0.784567915060881,16.88,0.18756410256410255,MATE-4v4-9,1
informed,8,1443,-4498.0,naive,0.24497574497574498,0.6650224822900341,18.71864171864172,0.21887271887271886,MATE-4v4-9,1
informed,9,1478,-4838.0,naive,0.19096752368064954,0.7401217091477218,19.69485791610284,0.18448353631032924,MATE-4v4-9,1
informed,10,1295,-5004.0,naive,0.20501930501930501,0.742071460312347,17.81081081081081,0.1527027027027027,MATE-4v4-9,1
informed,11,1297,-5036.0,naive,0.14803392444101773,0.6957518628025757,18.014649190439474,0.15651503469545103,MATE-4v4-9,1
informed,12,1325,-4786.0,naive,0.24509433962264152,0.7555288152982431,17.99320754716981,0.19949685534591197,MATE-4v4-9,1
informed,13,1626,-4584.0,naive,0.17466174661746617,0.7157470049316129,18.969864698646987,0.19639196391963917,MATE-4v4-9,1
informed,14,1316,-4576.0,naive,0.29749240121580545,0.7417701074246166,17.391337386018236,0.2846377912867275,MATE-4v4-9,1
informed,15,1376,-4826.0,naive,0.19912790697674418,0.7473827138880643,18.223110465116278,0.18501695736434107,MATE-4v4-9,1
informed,16,1598,-4580.0,naive,0.1974342928660826,0.7623123884629482,19.505006257822277,0.20358781810596577,MATE-4v4-9,1
informed,17,1419,-5156.0,naive,0.1474630021141649,0.7931592393407012,18.27554615926709,0.1511627906976744,MATE-4v4-9,1
informed,18,1338,-4536.0,naive,0.24121823617339314,0.7411062682150116,17.632286995515695,0.2632660687593423,MATE-4v4-9,1
informed,19,1321,-4602.0,naive,0.30450416351249054,0.7522303728526223,18.124905374716125,0.25895786020691397,MATE-4v4-9,1
informed,20,1270,-4966.0,naive,0.1769685039370079,0.7677695520283286,18.30551181102362,0.17099737532808398,MATE-4v4-9,1
informed,21,1321,-4842.0,naive,0.19530658591975775,0.7223598489254159,16.627554882664647,0.19442341660358314,MATE-4v4-9,1
informed,22,1310,-4754.0,naive,0.25,0.7091366990184937,18.09236641221374,0.1909669211195929,MATE-4v4-9,1
informed,23,1424,-5068.0,naive,0.16853932584269662,0.7916077607921373,19.929775280898877,0.17521067415730338,MATE-4v4-9,1
informed,24,1165,-5216.0,naive,0.14849785407725322,0.7680559549273901,17.325321888412017,0.17145922746781117,MATE-4v4-9,1
informed,25,1108,-5092.0,naive,0.15997292418772563,0.7930407118276763,15.236462093862816,0.1747141997593261,MATE-4v4-9,1
informed,26,1345,-5122.0,naive,0.14684014869888476,0.79864597100145,18.156133828996282,0.1725526641883519,MATE-4v4-9,1
informed,27,1320,-4820.0,naive,0.20227272727272727,0.7611863663141432,17.66287878787879,0.1963383838383838,MATE-4v4-9,1
informed,28,1747,-4764.0,naive,0.19232970807097882,0.7794768877825236,19.342301087578708,0.2015836672390765,MATE-4v4-9,1
informed,29,1282,-5114.0,naive,0.16751170046801872,0.7970516838604967,16.45709828393136,0.19624284971398856,MATE-4v4-9,1
informed,0,1262,-4350.0,naive,0.3096275752773376,0.6759380106473197,18.352614896988907,0.2367934495509773,MATE-4v4-9,2
informed,1,1279,-4744.0,naive,0.20738858483189992,0.7607575394968091,19.158717748240814,0.23885848318999217,MATE-4v4-9,2
informed,2,1193,-5456.0,naive,0.12761944677284157,0.7836857360647029,16.61525565800503,0.12210114557138865,MATE-4v4-9,2
informed,3,1217,-4790.0,naive,0.17645850451930978,0.7466825713300962,17.47165160230074,0.17926595453300467,MATE-4v4-9,2
informed,4,1538,-5258.0,naive,0.12467490247074123,0.7558735197778733,19.280234070221066,0.1034351972258344,MATE-4v4-9,2
informed,5,1155,-4650.0,naive,0.19653679653679654,0.7229756314265591,17.63203463203463,0.20988455988455987,MATE-4v4-9,2
informed,6,1157,-5422.0,naive,0.1205704407951599,0.7812890773683899,16.369057908383752,0.11596081820800921,MATE-4v4-9,2
informed,7,1400,-5314.0,naive,0.13357142857142856,0.7734403292261264,18.380714285714287,0.1369642857142857,MATE-4v4-9,2
informed,8,1467,-5012.0,naive,0.18847989093387865,0.71181042147664,18.742331288343557,0.14621676891615543,MATE-4v4-9,2
informed,9,1461,-5048.0,naive,0.16563997262149213,0.7746145546646865,19.253935660506503,0.17088751996349533,MATE-4v4-9,2
informed,10,1291,-4726.0,naive,0.20875290472501937,0.7381110106620097,18.28814872192099,0.2252775626129615,MATE-4v4-9,2
informed,11,1274,-4946.0,naive,0.19073783359497645,0.7667284389561837,17.6585557299843,0.1828231292517007,MATE-4v4-9,2
informed,12,1219,-5206.0,naive,0.16447908121410992,0.8315215901097249,16.837571780147663,0.16523106371342633,MATE-4v4-9,2
informed,13,1227,-4874.0,naive,0.20293398533007334,0.7668190681329716,17.035859820700896,0.20055691388209726,MATE-4v4-9,2
informed,14,1431,-4416.0,naive,0.22851153039832284,0.7077565729551502,17.589797344514327,0.2335779175401817,MATE-4v4-9,2
informed,15,1134,-5308.0,naive,0.16512345679012347,0.7933738324660128,15.925044091710758,0.12566137566137567,MATE-4v4-9,2
informed,16,1344,-5176.0,naive,0.15513392857142858,0.8092115340382491,17.367559523809526,0.15873015873015875,MATE-4v4-9,2
informed,17,1529,-4420.0,naive,0.20094833224329628,0.7129555890240749,18.846958796599086,0.23588402005668194,MATE-4v4-9,2
informed,18,1113,-4662.0,naive,0.23315363881401618,0.7303859602098668,16.255166217430368,0.241539383048817,MATE-4v4-9,2
informed,19,1163,-5044.0,naive,0.19024075666380053,0.7339140112693833,18.06878761822872,0.16974777873316135,MATE-4v4-9,2
informed,20,1212,-4644.0,naive,0.21844059405940594,0.7327014568984649,16.867161716171616,0.2202282728272827,MATE-4v4-9,2
informed,21,1369,-4738.0,naive,0.2193206720233747,0.7306266195107913,17.34842951059167,0.21201607012417822,MATE-4v4-9,2
informed,22,1261,-4938.0,naive,0.2168913560666138,0.7399953315480797,17.943695479777954,0.2006344171292625,MATE-4v4-9,2
informed,23,1224,-5284.0,naive,0.125,0.7804303681794345,17.327614379084967,0.12527233115468409,MATE-4v4-9,2
informed,24,1151,-5206.0,naive,0.18918331885317116,0.76255770182552,17.874891398783667,0.14878366637706342,MATE-4v4-9,2
informed,25,1278,-4934.0,naive,0.16960093896713616,0.7596554727917725,16.294992175273865,0.16099374021909232,MATE-4v4-9,2
informed,26,1245,-5276.0,naive,0.13132530120481928,0.788742558446879,17.04016064257028,0.14377510040160643,MATE-4v4-9,2
informed,27,1552,-4400.0,naive,0.21633376288659795,0.6878880829763834,18.998711340206185,0.2173539518900344,MATE-4v4-9,2
informed,28,1287,-5428.0,naive,0.1346153846153846,0.8162322262956748,17.905982905982906,0.12308987308987311,MATE-4v4-9,2
informed,29,1369,-5448.0,naive,0.1433528122717312,0.8280051605160572,18.10883856829803,0.14414414414414417,MATE-4v4-9,2
