checkpoint,episode,episode_length,episode_return,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,0,1345,-0.9456250007497147,0.03234200743494424,0.8731593914683884,17.54200743494424,0.03420074349442379,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,1,1284,-0.897500002902234,0.06950934579439252,0.8754028874043056,17.243769470404985,0.0840472481827622,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,2,1370,-0.9687500004947651,0.05072992700729927,0.91847665213755,17.62992700729927,0.024635036496350366,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,3,1583,-0.9412500013131648,0.03742893240682249,0.892392487050384,19.493367024636765,0.04843124868393346,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,4,1427,-0.9521875048521906,0.04782761037140855,0.8896900025171419,17.484933426769448,0.034746554543331,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,5,1043,-0.9193749986588955,0.06184084372003835,0.8439106713101948,16.798657718120804,0.06184084372003835,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,6,1079,-0.9815625035553239,0.013670064874884152,0.9295185750783739,16.258572752548655,0.014828544949026877,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,7,1380,-0.9068750028964132,0.059420289855072465,0.8467631614493185,18.06159420289855,0.0676328502415459,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,8,1267,-0.9475000018428545,0.03314917127071823,0.8937583362828978,17.18626677190213,0.04886871875822152,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,9,1420,-0.9671875032654498,0.05017605633802817,0.9349332772779718,18.56830985915493,0.02676056338028169,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,10,1187,-0.9700000016018748,0.02358887952822241,0.9066711652908135,17.25610783487784,0.020219039595619208,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,11,1317,-0.9478125016903505,0.03853454821564161,0.9482754352171509,18.192103264996202,0.06542647431030119,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,12,1522,-0.9462500005902257,0.028252299605781867,0.9242938082557438,19.894218134034166,0.057435392028033286,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,13,1506,-0.9006249987869523,0.08366533864541832,0.8913922949494175,18.410358565737052,0.08460602036299247,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,14,1121,-0.950625000463333,0.04125780553077609,0.8816086186010091,16.794826048171277,0.0352363960749331,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,15,1439,-0.9337499990942888,0.07140375260597637,0.8902516014638168,19.13273106323836,0.045691452397498264,MATE-2v4-9,0
checkpoints/tcqmix/tcqmix_4v8_seed2/tcqmix_20260515-090759.pt,16,1319,-0.9490625030884985,0.050227445034116754,0.8827298848222375,18.15617892342684,0.04732120293151377,MATE-2v4-9,0
