adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
informed,0,1162,-6002.0,heuristic,0.04281411359724613,0.85384343457696,16.577452667814114,0.04281411359724613,MATE-2v4-9,0
informed,1,1404,-5814.0,heuristic,0.06054131054131054,0.8658232709170596,17.706552706552706,0.06309354226020893,MATE-2v4-9,0
informed,2,1074,-6318.0,heuristic,0.009543761638733706,0.9132037248114685,16.84264432029795,0.009543761638733706,MATE-2v4-9,0
informed,3,1236,-5886.0,heuristic,0.06897249190938512,0.8041395409398854,17.00242718446602,0.05198220064724919,MATE-2v4-9,0
informed,4,1337,-5878.0,heuristic,0.06077038145100972,0.8482248817257687,16.76140613313388,0.05079780603340813,MATE-2v4-9,0
informed,5,1316,-6030.0,heuristic,0.03875379939209726,0.8654875516675069,17.227203647416413,0.03881712259371834,MATE-2v4-9,0
informed,6,1205,-6046.0,heuristic,0.036721991701244815,0.8903133598266413,18.485477178423235,0.049308437067773166,MATE-2v4-9,0
informed,7,1309,-6100.0,heuristic,0.03418640183346066,0.8928534411249018,18.245989304812834,0.02922077922077922,MATE-2v4-9,0
informed,8,1325,-5582.0,heuristic,0.07867924528301887,0.8703492211341614,17.4988679245283,0.10383647798742139,MATE-2v4-9,0
informed,9,1187,-5836.0,heuristic,0.07034540859309182,0.8265984574758416,17.490311710193765,0.06339511373209772,MATE-2v4-9,0
informed,10,1336,-5638.0,heuristic,0.07129491017964072,0.8727192288084435,19.139221556886227,0.08614021956087824,MATE-2v4-9,0
informed,11,1242,-6030.0,heuristic,0.044887278582930755,0.8873613088919214,16.76972624798712,0.055085882984433704,MATE-2v4-9,0
informed,12,1478,-5774.0,heuristic,0.05294316644113667,0.8643376625193946,19.56698240866035,0.06585475868290483,MATE-2v4-9,0
informed,13,1493,-5372.0,heuristic,0.10666443402545212,0.7786390163668727,18.839919624916277,0.11135298057602143,MATE-2v4-9,0
informed,14,1269,-6236.0,heuristic,0.02639873916469661,0.9425924895384815,19.20094562647754,0.037365379563961125,MATE-2v4-9,0
informed,15,1330,-6028.0,heuristic,0.05695488721804511,0.9121421092391253,18.477443609022558,0.04805764411027569,MATE-2v4-9,0
informed,16,1151,-6138.0,heuristic,0.02845351867940921,0.9002352400467843,16.42745438748914,0.02845351867940921,MATE-2v4-9,0
informed,17,1359,-6168.0,heuristic,0.022994849153789552,0.9080360509319418,18.228844738778513,0.02802305616875153,MATE-2v4-9,0
informed,18,1266,-6164.0,heuristic,0.0339652448657188,0.870706280537384,16.520537124802527,0.026263823064770934,MATE-2v4-9,0
