checkpoint,episode,episode_length,episode_return,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
checkpoints/mappo/mappo_4v8_seed1/mappo_20260521-115558.pt,0,1279,-0.9337500051187817,0.0527756059421423,0.8806586323483719,17.795934323690382,0.04143862392494136,MATE-2v4-9,0
checkpoints/mappo/mappo_4v8_seed1/mappo_20260521-115558.pt,1,1340,-0.9212499996065162,0.04701492537313433,0.8881839906270704,17.63582089552239,0.05553482587064676,MATE-2v4-9,0
checkpoints/mappo/mappo_4v8_seed1/mappo_20260521-115558.pt,2,1249,-0.9409374977403786,0.03883106485188151,0.8682202406078292,18.494795836669336,0.0378302642113691,MATE-2v4-9,0
checkpoints/mappo/mappo_4v8_seed1/mappo_20260521-115558.pt,3,1289,-0.9043749989650678,0.07990690457719161,0.8395243646634849,18.156710628394105,0.05934833204034135,MATE-2v4-9,0
checkpoints/mappo/mappo_4v8_seed1/mappo_20260521-115558.pt,4,1288,-0.9143750015355181,0.06793478260869565,0.8728835867764088,16.7305900621118,0.0531832298136646,MATE-2v4-9,0
checkpoints/mappo/mappo_4v8_seed1/mappo_20260521-115558.pt,5,1208,-0.9687500004947651,0.020695364238410598,0.9021624527413689,16.77566225165563,0.03207781456953642,MATE-2v4-9,0
checkpoints/mappo/mappo_4v8_seed1/mappo_20260521-115558.pt,6,1228,-0.9753125010174699,0.02239413680781759,0.8994852462210552,19.25,0.016083061889250815,MATE-2v4-9,0
checkpoints/mappo/mappo_4v8_seed1/mappo_20260521-115558.pt,7,1420,-0.8943750055623241,0.06813380281690141,0.868615757212034,16.508450704225353,0.09618544600938966,MATE-2v4-9,0
checkpoints/mappo/mappo_4v8_seed1/mappo_20260521-115558.pt,8,1291,-0.9171874950116035,0.05131680867544539,0.8754064247615659,18.138652207591015,0.05196230312419313,MATE-2v4-9,0
checkpoints/mappo/mappo_4v8_seed1/mappo_20260521-115558.pt,9,1221,-0.9128125041606836,0.06244881244881245,0.9186202579416389,18.405405405405407,0.09950859950859951,MATE-2v4-9,0
