adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
informed,0,1358,-5954.0,random,0.042341678939617086,0.8799677580230273,17.497790868924888,0.04835542464408443,MATE-2v4-9,0
informed,1,1366,-5894.0,random,0.058931185944363106,0.8971909390555578,17.95095168374817,0.05838213762811127,MATE-2v4-9,0
informed,2,1126,-6162.0,random,0.02952930728241563,0.8873763940865708,16.92273534635879,0.027679100059206627,MATE-2v4-9,0
informed,3,1361,-6084.0,random,0.0387582659808964,0.8890126424168767,18.1895664952241,0.02902277736958119,MATE-2v4-9,0
informed,4,1381,-5990.0,random,0.049058653149891385,0.8786488916778515,17.47936278059377,0.0478517982138547,MATE-2v4-9,0
informed,5,1277,-6082.0,random,0.031127642913077524,0.8923089138773491,17.64917776037588,0.03536935525972331,MATE-2v4-9,0
informed,6,1068,-6290.0,random,0.012874531835205993,0.9165338989584458,16.931647940074907,0.012874531835205993,MATE-2v4-9,0
informed,7,1233,-6172.0,random,0.023114355231143552,0.8899617697936976,17.437956204379564,0.023114355231143552,MATE-2v4-9,0
informed,8,1490,-5872.0,random,0.046644295302013423,0.9043537814463913,19.310738255033556,0.08998881431767339,MATE-2v4-9,0
informed,9,1102,-6040.0,random,0.06442831215970962,0.8505370614261745,17.181488203266788,0.04083484573502722,MATE-2v4-9,0
informed,10,1638,-6118.0,random,0.021672771672771672,0.9280054881241051,17.46031746031746,0.03581603581603582,MATE-2v4-9,0
informed,11,1440,-6186.0,random,0.019270833333333334,0.9049553255222306,17.104166666666668,0.025520833333333333,MATE-2v4-9,0
informed,12,1224,-6216.0,random,0.02287581699346405,0.9224310411942349,17.452614379084967,0.026892701525054463,MATE-2v4-9,0
informed,13,1352,-5996.0,random,0.03827662721893491,0.8937356306082092,17.988165680473372,0.05251479289940828,MATE-2v4-9,0
informed,14,1315,-6004.0,random,0.05741444866920152,0.9183953066002988,19.398479087452472,0.08466413181242079,MATE-2v4-9,0
informed,15,1170,-6170.0,random,0.024572649572649572,0.9146014352743704,16.98034188034188,0.03198005698005698,MATE-2v4-9,0
informed,16,1135,-6088.0,random,0.03788546255506608,0.8927272978081513,16.827312775330398,0.03436123348017621,MATE-2v4-9,0
informed,17,1268,-6270.0,random,0.012815457413249211,0.9238390918872774,18.0102523659306,0.012815457413249211,MATE-2v4-9,0
informed,18,1208,-6112.0,random,0.03890728476821192,0.8744374682507664,15.932119205298013,0.03642384105960265,MATE-2v4-9,0
informed,19,1623,-5798.0,random,0.053296364756623534,0.8880688305876211,18.623536660505238,0.07470733210104745,MATE-2v4-9,0
informed,20,1055,-6152.0,random,0.029383886255924172,0.9240828132323042,17.022748815165876,0.04549763033175355,MATE-2v4-9,0
informed,21,1338,-6218.0,random,0.034192825112107625,0.9264048970082551,19.23542600896861,0.022546088689586446,MATE-2v4-9,0
informed,22,1257,-6108.0,random,0.03699284009546539,0.9085322427665852,17.311058074781226,0.04110315566162822,MATE-2v4-9,0
informed,23,1392,-5952.0,random,0.05441810344827586,0.9035030851712856,18.552442528735632,0.04801245210727969,MATE-2v4-9,0
informed,24,1368,-6166.0,random,0.024305555555555556,0.9094127916340643,18.676900584795323,0.028143274853801168,MATE-2v4-9,0
informed,25,1274,-6284.0,random,0.011381475667189953,0.9245866613900806,17.6287284144427,0.014194139194139194,MATE-2v4-9,0
informed,26,1303,-5754.0,random,0.06273983115886415,0.9205548773743131,16.890253261703762,0.08614735226400613,MATE-2v4-9,0
informed,27,1386,-6044.0,random,0.04076479076479077,0.9093393554438477,18.624819624819626,0.05092592592592593,MATE-2v4-9,0
informed,28,1463,-5788.0,random,0.07570061517429938,0.8760783778089426,18.370471633629528,0.08538391433128274,MATE-2v4-9,0
informed,29,1308,-6234.0,random,0.018730886850152905,0.9270270392312784,17.809633027522935,0.016055045871559634,MATE-2v4-9,0
informed,0,1291,-6168.0,random,0.022463206816421378,0.9208260661549642,17.639039504260264,0.025755228505034856,MATE-2v4-9,1
informed,1,1235,-5978.0,random,0.05991902834008097,0.9207383674979921,17.74251012145749,0.05384615384615385,MATE-2v4-9,1
informed,2,1131,-6358.0,random,0.004641909814323607,0.927558735982551,17.23607427055703,0.004641909814323607,MATE-2v4-9,1
informed,3,1236,-6140.0,random,0.035800970873786406,0.8704477022501413,17.271035598705502,0.026294498381877023,MATE-2v4-9,1
informed,4,1369,-5990.0,random,0.05679327976625274,0.897985311106765,17.83199415631848,0.04242756269783297,MATE-2v4-9,1
informed,5,1196,-6110.0,random,0.030309364548494984,0.8989042518800018,16.962374581939798,0.03901895206243032,MATE-2v4-9,1
informed,6,1102,-6024.0,random,0.04378402903811252,0.8791403281094861,17.058076225045372,0.0426497277676951,MATE-2v4-9,1
informed,7,1225,-6138.0,random,0.026734693877551022,0.8814563547701552,17.493877551020407,0.026734693877551022,MATE-2v4-9,1
informed,8,1322,-6144.0,random,0.046142208774583963,0.9052709839841946,18.602874432677762,0.024962178517397883,MATE-2v4-9,1
informed,9,1333,-6180.0,random,0.03919729932483121,0.8979952049808024,19.516129032258064,0.020630157539384845,MATE-2v4-9,1
informed,10,1383,-6058.0,random,0.04175704989154013,0.9066656036125116,19.365148228488792,0.06043624969872259,MATE-2v4-9,1
informed,11,1163,-5890.0,random,0.058469475494411005,0.9021747788685576,16.85640584694755,0.07408999713384923,MATE-2v4-9,1
informed,12,1397,-5834.0,random,0.0535075161059413,0.8931280445226244,18.68217609162491,0.08404915294679073,MATE-2v4-9,1
informed,13,1345,-5660.0,random,0.08104089219330855,0.9167213058060102,18.895910780669144,0.10916976456009912,MATE-2v4-9,1
