adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
informed,0,1281,-3918.0,heuristic,0.30269320843091335,0.6211653975538507,18.306010928961747,0.28747072599531615,MATE-4v4-9,0
informed,1,953,-4760.0,heuristic,0.22848898216159497,0.6426749738521723,15.128016789087093,0.23705841203217906,MATE-4v4-9,0
informed,2,1459,-4296.0,heuristic,0.24742974640164497,0.6982566099463483,18.226182316655244,0.2707333790267306,MATE-4v4-9,0
informed,3,1179,-4782.0,heuristic,0.24957591178965224,0.7307889836146588,16.727735368956743,0.21550749222504947,MATE-4v4-9,0
informed,4,1550,-5036.0,heuristic,0.1456451612903226,0.7091171240286502,19.18709677419355,0.12838709677419355,MATE-4v4-9,0
informed,5,1321,-4554.0,heuristic,0.24148372445117336,0.6803756663733467,18.29220287660863,0.24097905627050217,MATE-4v4-9,0
informed,6,1253,-4728.0,heuristic,0.2388268156424581,0.7440481302221571,16.87948922585794,0.22313115190210162,MATE-4v4-9,0
informed,7,1280,-4978.0,heuristic,0.1830078125,0.7301000184873352,19.38046875,0.19388020833333333,MATE-4v4-9,0
informed,8,1508,-3804.0,heuristic,0.28929045092838196,0.6127236547990252,17.971485411140584,0.2932692307692308,MATE-4v4-9,0
informed,9,1107,-4798.0,heuristic,0.18766937669376693,0.7414803888987923,16.594399277326108,0.18894911171333933,MATE-4v4-9,0
informed,10,1323,-4834.0,heuristic,0.15684051398337112,0.7254534579576694,18.261526832955404,0.1795792391030486,MATE-4v4-9,0
informed,11,1441,-4238.0,heuristic,0.25208188757807076,0.718942879535632,18.71269951422623,0.2628961369419384,MATE-4v4-9,0
informed,12,1403,-4864.0,heuristic,0.186208125445474,0.7234780833719106,18.862437633642195,0.16494416726063196,MATE-4v4-9,0
informed,13,1396,-4934.0,heuristic,0.16404011461318052,0.7657145164654053,17.889684813753583,0.2128104106972302,MATE-4v4-9,0
informed,14,1167,-4420.0,heuristic,0.2634961439588689,0.709438625986553,16.342759211653814,0.2506426735218509,MATE-4v4-9,0
informed,15,1315,-5296.0,heuristic,0.1247148288973384,0.7434056625235758,17.690494296577945,0.11368821292775663,MATE-4v4-9,0
informed,16,1428,-4638.0,heuristic,0.20955882352941177,0.7073123678507435,18.970588235294116,0.18960084033613445,MATE-4v4-9,0
informed,17,1333,-5088.0,heuristic,0.195423855963991,0.7377319444145358,17.820705176294073,0.1452863215803951,MATE-4v4-9,0
informed,18,1382,-4284.0,heuristic,0.2460202604920405,0.6324538120171574,18.704052098408106,0.24198022190062712,MATE-4v4-9,0
informed,19,1404,-5182.0,heuristic,0.12962962962962962,0.7622148497900593,19.162393162393162,0.13034188034188035,MATE-4v4-9,0
informed,20,1217,-4862.0,heuristic,0.1647493837304848,0.7651985476070776,17.20706655710764,0.21083264858942757,MATE-4v4-9,0
informed,21,1369,-5006.0,heuristic,0.15211833455076698,0.7331445190643022,18.765522279035793,0.14597029461894326,MATE-4v4-9,0
informed,22,1297,-4720.0,heuristic,0.20740169622205087,0.7192768621315011,18.73862760215883,0.1880621948085325,MATE-4v4-9,0
informed,23,1378,-4610.0,heuristic,0.2215166908563135,0.6820286956995532,18.664005805515238,0.20482583454281567,MATE-4v4-9,0
informed,24,1336,-5388.0,heuristic,0.15849550898203593,0.8271112924361956,18.30389221556886,0.13310878243512975,MATE-4v4-9,0
informed,25,1258,-4920.0,heuristic,0.17945151033386328,0.7115629372010667,16.64308426073132,0.17514573396926336,MATE-4v4-9,0
informed,26,1612,-4602.0,heuristic,0.20409429280397023,0.6900148724558564,18.79776674937965,0.2114867659222498,MATE-4v4-9,0
informed,27,1264,-4486.0,heuristic,0.2310126582278481,0.7056355295996641,17.541930379746834,0.24604430379746836,MATE-4v4-9,0
informed,28,1301,-4952.0,heuristic,0.17563412759415833,0.7721042468947518,17.718677940046117,0.19030233153984114,MATE-4v4-9,0
informed,29,1728,-4058.0,heuristic,0.24638310185185186,0.630082453406927,19.5625,0.2674575617283951,MATE-4v4-9,0
informed,0,1222,-4580.0,heuristic,0.20049099836333878,0.6813924091894378,17.657937806873978,0.1983087834151664,MATE-4v4-9,1
informed,1,1071,-4980.0,heuristic,0.1657329598506069,0.6836895305714966,16.81512605042017,0.19187675070028012,MATE-4v4-9,1
informed,2,1398,-4888.0,heuristic,0.18025751072961374,0.7057765028032208,17.705293276108726,0.18526466380543632,MATE-4v4-9,1
informed,3,1102,-4830.0,heuristic,0.19373865698729584,0.6850535292172806,16.045372050816695,0.19525105868118572,MATE-4v4-9,1
informed,4,1388,-4774.0,heuristic,0.21433717579250722,0.7045112865266695,18.72550432276657,0.18798030739673388,MATE-4v4-9,1
informed,5,1272,-4470.0,heuristic,0.24842767295597484,0.7255811690255466,18.919811320754718,0.22228773584905662,MATE-4v4-9,1
informed,6,1239,-5106.0,heuristic,0.15577078288942695,0.6823860371227782,17.16949152542373,0.1379472693032015,MATE-4v4-9,1
informed,7,1321,-4322.0,heuristic,0.260219530658592,0.6500058713191683,17.317940953822863,0.2621751198586929,MATE-4v4-9,1
informed,8,1587,-4588.0,heuristic,0.17848141146817895,0.717688824327622,19.939508506616257,0.19307918504515856,MATE-4v4-9,1
informed,9,1361,-5110.0,heuristic,0.15576781778104334,0.7488372184948456,18.59808963997061,0.15570658829292186,MATE-4v4-9,1
informed,10,1283,-4538.0,heuristic,0.2244738893219018,0.6918391488734216,18.300857365549493,0.25337750064951936,MATE-4v4-9,1
informed,11,1149,-4498.0,heuristic,0.27371627502175805,0.6592121658174961,16.630983463881638,0.23796054540179867,MATE-4v4-9,1
informed,12,1325,-4336.0,heuristic,0.270188679245283,0.6730966618388328,17.97056603773585,0.2730188679245283,MATE-4v4-9,1
informed,13,1358,-4972.0,heuristic,0.20931516936671576,0.7199115193363652,17.475699558173783,0.18495336278841432,MATE-4v4-9,1
informed,14,1248,-4626.0,heuristic,0.21193910256410256,0.6898390952183349,16.90544871794872,0.23056891025641027,MATE-4v4-9,1
informed,15,1322,-4542.0,heuristic,0.25453857791225415,0.679545065564089,16.986384266263236,0.271180030257186,MATE-4v4-9,1
informed,16,1191,-4328.0,heuristic,0.3060453400503778,0.6267643633992153,16.717044500419814,0.25265883011474954,MATE-4v4-9,1
informed,17,1297,-4376.0,heuristic,0.23496530454895914,0.650998201383982,17.405551272166537,0.23278077615008994,MATE-4v4-9,1
