adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
naive,0,1365,-8532.0,naive,0.2622710622710623,0.6985144427111732,36.82857142857143,0.29092621664050233,MATE-8v8-9,0
naive,1,1193,-8608.0,naive,0.27284157585917856,0.6666021020938395,36.5138306789606,0.2495489562128288,MATE-8v8-9,0
naive,2,1217,-7998.0,naive,0.32415776499589155,0.6690638883704745,36.76253081347576,0.33751320577532573,MATE-8v8-9,0
naive,3,1187,-8362.0,naive,0.32624262847514746,0.7090290132229238,37.039595619208086,0.28528503229429936,MATE-8v8-9,0
naive,4,1163,-9512.0,naive,0.24064918314703354,0.7069942227570891,34.94926913155632,0.22493039348155427,MATE-8v8-9,0
naive,5,1159,-8994.0,naive,0.25345125107851596,0.6874845764881755,35.221742881794654,0.24183820206253337,MATE-8v8-9,0
naive,6,1313,-8772.0,naive,0.3075971058644326,0.6844110645856596,36.18278750952018,0.26600750734414097,MATE-8v8-9,0
naive,7,1207,-8932.0,naive,0.30685584092792045,0.7232876825938652,35.41673570836785,0.2799996054759932,MATE-8v8-9,0
naive,8,1245,-8340.0,naive,0.2889558232931727,0.6676828620091589,35.043373493975906,0.2955756358768407,MATE-8v8-9,0
naive,9,1397,-8714.0,naive,0.2687007874015748,0.6900316080058622,38.7007874015748,0.2518304530115553,MATE-8v8-9,0
naive,10,1074,-8186.0,naive,0.34462290502793297,0.6701754506607915,32.10614525139665,0.30407466524784965,MATE-8v8-9,0
naive,11,1237,-9430.0,naive,0.2313055780113177,0.7485363578671624,34.65561843168957,0.2339175039457982,MATE-8v8-9,0
naive,12,1138,-9208.0,naive,0.23769771528998243,0.7347314972458137,35.22934973637961,0.25453489831785087,MATE-8v8-9,0
naive,13,1067,-8568.0,naive,0.31091846298031867,0.6738127582190875,33.447047797563265,0.2888182264470925,MATE-8v8-9,0
naive,14,1236,-8752.0,naive,0.28023867313915857,0.6865888379336242,37.364886731391586,0.31881838495916165,MATE-8v8-9,0
naive,15,1232,-8810.0,naive,0.28764204545454547,0.736494442452903,37.08279220779221,0.2543676561533705,MATE-8v8-9,0
naive,16,1186,-8326.0,naive,0.31597807757166946,0.6485069414381275,36.21585160202361,0.30113125351320963,MATE-8v8-9,0
naive,17,1458,-8340.0,naive,0.3085562414266118,0.6809103991936694,40.371742112482856,0.29268812463256905,MATE-8v8-9,0
naive,18,1357,-8982.0,naive,0.25432940309506263,0.7213944999507433,38.45689019896831,0.27530178615292833,MATE-8v8-9,0
naive,19,1231,-8502.0,naive,0.2747766043866775,0.6852679186096476,36.956945572705116,0.26403233917450003,MATE-8v8-9,0
naive,20,1063,-8880.0,naive,0.26187676387582315,0.715306495899742,32.88146754468485,0.27608072391703625,MATE-8v8-9,0
naive,21,1442,-7620.0,naive,0.32940360610263525,0.6127014971023589,37.430651872399444,0.3183475331880325,MATE-8v8-9,0
naive,22,1407,-9052.0,naive,0.24164889836531628,0.7110483766925786,37.61051883439943,0.23515077672860188,MATE-8v8-9,0
naive,23,1228,-8806.0,naive,0.28857899022801303,0.7033778576604508,35.083061889250814,0.2605223359702187,MATE-8v8-9,0
