adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
naive,0,1244,-4568.0,naive,0.22186495176848875,0.6845193466274976,18.010450160771704,0.2102090032154341,MATE-4v4-9,0
naive,1,1141,-4924.0,naive,0.19500438212094653,0.7630101475558774,17.647677475898334,0.19288635699678644,MATE-4v4-9,0
naive,2,1435,-5302.0,naive,0.1343205574912892,0.8179481924930351,18.020905923344948,0.1521486643437863,MATE-4v4-9,0
naive,3,1074,-5090.0,naive,0.1659683426443203,0.7468225731023147,16.242085661080075,0.17993482309124767,MATE-4v4-9,0
naive,4,1350,-5308.0,naive,0.19425925925925927,0.7913714078022392,18.51185185185185,0.12814814814814815,MATE-4v4-9,0
naive,5,1128,-5032.0,naive,0.1837322695035461,0.7783070499472331,16.506205673758867,0.1767139479905437,MATE-4v4-9,0
naive,6,1180,-5236.0,naive,0.13389830508474576,0.7904498524121895,17.589830508474577,0.15995762711864406,MATE-4v4-9,0
naive,7,1348,-4870.0,naive,0.1795252225519288,0.7440302044989587,17.45994065281899,0.18929277942631056,MATE-4v4-9,0
naive,8,1448,-4712.0,naive,0.19008977900552487,0.6598766186048105,18.5621546961326,0.17178867403314918,MATE-4v4-9,0
naive,9,1610,-5106.0,naive,0.16071428571428573,0.7899236441162135,20.327950310559007,0.16946169772256728,MATE-4v4-9,0
naive,10,1316,-4490.0,naive,0.24430091185410335,0.7039499714327382,18.141337386018236,0.239741641337386,MATE-4v4-9,0
naive,11,1171,-4684.0,naive,0.2049530315969257,0.7583870668078001,16.23740392826644,0.20644748078565328,MATE-4v4-9,0
naive,12,1324,-5130.0,naive,0.2156344410876133,0.7825755057038978,18.67069486404834,0.16402316213494464,MATE-4v4-9,0
naive,13,1268,-4894.0,naive,0.17843059936908517,0.7893632884147395,18.231072555205046,0.2342928496319664,MATE-4v4-9,0
naive,14,1475,-5168.0,naive,0.18135593220338983,0.766813988796752,17.74779661016949,0.16564971751412427,MATE-4v4-9,0
naive,15,1298,-5330.0,naive,0.12750385208012327,0.8157209776112038,17.491525423728813,0.13161273754494093,MATE-4v4-9,0
naive,16,1550,-4696.0,naive,0.20225806451612904,0.7518375182547515,19.24258064516129,0.21021505376344085,MATE-4v4-9,0
naive,17,1378,-4998.0,naive,0.17507256894049347,0.7658735214463674,18.41944847605225,0.18759071117561685,MATE-4v4-9,0
naive,18,1233,-5192.0,naive,0.13422546634225466,0.7810621177845395,16.878345498783457,0.13206271965396052,MATE-4v4-9,0
naive,19,1216,-5364.0,naive,0.14699835526315788,0.8257206304445553,17.95641447368421,0.12774122807017543,MATE-4v4-9,0
naive,20,1190,-5022.0,naive,0.20147058823529412,0.7439571378821531,16.810924369747898,0.1638655462184874,MATE-4v4-9,0
naive,21,1681,-4502.0,naive,0.17311124330755503,0.7053845058141336,18.729327781082688,0.20121951219512196,MATE-4v4-9,0
naive,22,1475,-4784.0,naive,0.19508474576271187,0.8023946714262306,19.622372881355933,0.21305084745762712,MATE-4v4-9,0
naive,23,1301,-4426.0,naive,0.23885472713297465,0.6606232386450643,17.556495003843196,0.22303356392518572,MATE-4v4-9,0
naive,24,1075,-5370.0,naive,0.17116279069767443,0.832934390248982,16.310697674418606,0.15379844961240308,MATE-4v4-9,0
naive,25,1157,-4708.0,naive,0.20246326707000864,0.7443853804767308,16.949870354364737,0.2099539037741285,MATE-4v4-9,0
