adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
informed,0,1281,-5114.0,random,0.15827478532396566,0.7478468759653786,17.98985167837627,0.1349206349206349,MATE-4v4-9,0
informed,1,929,-5038.0,random,0.19671689989235738,0.7578845651268259,14.900968783638321,0.20003588087549337,MATE-4v4-9,0
informed,2,1333,-5290.0,random,0.14291072768192048,0.7806837473514434,16.687171792948238,0.13997249312328083,MATE-4v4-9,0
informed,3,1115,-4724.0,random,0.2141255605381166,0.7228420532599032,15.983856502242153,0.1896860986547085,MATE-4v4-9,0
informed,4,1353,-5416.0,random,0.1631559497413156,0.799373351199115,18.155210643015522,0.11862527716186252,MATE-4v4-9,0
informed,5,1132,-4892.0,random,0.18992932862190812,0.7506989589797668,17.247349823321557,0.19059187279151943,MATE-4v4-9,0
informed,6,1275,-5274.0,random,0.13117647058823528,0.7813600495850469,17.28549019607843,0.14477124183006534,MATE-4v4-9,0
informed,7,1293,-5120.0,random,0.16608662026295437,0.7899464911259659,16.978344934261408,0.15848156741428202,MATE-4v4-9,0
informed,8,1418,-4916.0,random,0.21103667136812412,0.7820195263221607,19.11777150916784,0.15291490362012222,MATE-4v4-9,0
informed,9,1549,-5134.0,random,0.19044544867656552,0.8053611424303375,18.872821174951582,0.17312244458790615,MATE-4v4-9,0
informed,10,1299,-5062.0,random,0.18302540415704388,0.7879451103925251,18.15858352578907,0.19251988709263534,MATE-4v4-9,0
informed,11,1149,-5084.0,random,0.1686248912097476,0.7498875022541998,16.248912097476065,0.17834348709022338,MATE-4v4-9,0
informed,12,1245,-5498.0,random,0.1532128514056225,0.8144097376856992,17.06024096385542,0.10240963855421686,MATE-4v4-9,0
informed,13,1685,-4662.0,random,0.2056379821958457,0.7476885369942652,18.70860534124629,0.2118199802176063,MATE-4v4-9,0
informed,14,1335,-4870.0,random,0.2550561797752809,0.7577057026560371,17.519850187265916,0.22109862671660427,MATE-4v4-9,0
informed,15,1104,-4860.0,random,0.2006340579710145,0.7465577747994013,16.51268115942029,0.209993961352657,MATE-4v4-9,0
informed,16,1267,-4998.0,random,0.17541436464088397,0.7374093696982009,18.1026045777427,0.19159431728492501,MATE-4v4-9,0
informed,17,1263,-4712.0,random,0.23614410134600158,0.7233162932310988,17.08155186064925,0.20519926101873842,MATE-4v4-9,0
informed,18,1363,-4936.0,random,0.19845928099779897,0.775305216384156,17.70212765957447,0.17920029347028613,MATE-4v4-9,0
informed,19,1067,-5122.0,random,0.18603561387066542,0.8011824437366437,16.83223992502343,0.1810371758825367,MATE-4v4-9,0
informed,20,1208,-5246.0,random,0.14610927152317882,0.8186411106729711,17.288079470198674,0.13714128035320086,MATE-4v4-9,0
informed,21,1267,-5164.0,random,0.16140489344909234,0.7978542027666099,16.50828729281768,0.14884240989213363,MATE-4v4-9,0
informed,22,1153,-5134.0,random,0.16435385949696443,0.7891349364722666,17.03122289679098,0.1981786643538595,MATE-4v4-9,0
informed,23,1468,-4994.0,random,0.18784059945504086,0.7922632583007796,18.367847411444142,0.1837534059945504,MATE-4v4-9,0
informed,24,1173,-5524.0,random,0.10954816709292413,0.8388681244174154,17.564364876385337,0.13945723216822958,MATE-4v4-9,0
informed,25,1280,-5210.0,random,0.13984375,0.7607991228591319,17.23984375,0.12428385416666665,MATE-4v4-9,0
informed,26,1269,-5198.0,random,0.15898345153664303,0.7910004526334462,17.85579196217494,0.1802600472813239,MATE-4v4-9,0
informed,27,1508,-4884.0,random,0.1400862068965517,0.7439839837099365,18.539787798408486,0.16539566755083995,MATE-4v4-9,0
informed,28,1345,-5174.0,random,0.15315985130111523,0.8429826473197517,17.991078066914497,0.184634448574969,MATE-4v4-9,0
informed,29,1308,-5228.0,random,0.19132262996941896,0.8252351940322513,17.28058103975535,0.15749235474006115,MATE-4v4-9,0
informed,0,1284,-5170.0,random,0.13259345794392524,0.8046624605765773,18.154205607476637,0.14154984423676012,MATE-4v4-9,1
informed,1,1044,-5730.0,random,0.0871647509578544,0.8251930383856934,16.399425287356323,0.08748403575989783,MATE-4v4-9,1
informed,2,1304,-5118.0,random,0.1455138036809816,0.7498706589567629,17.670245398773005,0.15554703476482615,MATE-4v4-9,1
informed,3,1260,-4858.0,random,0.19027777777777777,0.7594580418071526,17.3468253968254,0.17724867724867724,MATE-4v4-9,1
informed,4,1244,-5244.0,random,0.1832797427652733,0.7742214357177524,16.641479099678456,0.1408092175777063,MATE-4v4-9,1
informed,5,1206,-4776.0,random,0.20688225538971808,0.7888868900167145,18.624378109452735,0.2084024322830293,MATE-4v4-9,1
informed,6,1134,-5222.0,random,0.17923280423280424,0.7924494285654439,16.459435626102294,0.14792768959435623,MATE-4v4-9,1
informed,7,1287,-5474.0,random,0.11208236208236208,0.8082453564641584,17.013209013209014,0.10839160839160839,MATE-4v4-9,1
informed,8,1531,-4798.0,random,0.16345525800130634,0.7523852985594873,18.973873285434358,0.19056172436316132,MATE-4v4-9,1
informed,9,1256,-4996.0,random,0.22213375796178345,0.7773197058647568,17.63296178343949,0.1762208067940552,MATE-4v4-9,1
informed,10,1353,-5248.0,random,0.12601626016260162,0.7915628889651217,18.147819660014783,0.15385562946538558,MATE-4v4-9,1
informed,11,1310,-4646.0,random,0.19083969465648856,0.7345150681383804,19.008396946564886,0.20661577608142495,MATE-4v4-9,1
informed,12,1264,-5162.0,random,0.14992088607594936,0.7547209523866151,17.727848101265824,0.14431698312236285,MATE-4v4-9,1
informed,13,1567,-4854.0,random,0.14534141671984685,0.7741639912204352,17.93809827696235,0.1868219527760051,MATE-4v4-9,1
informed,14,1417,-5050.0,random,0.21912491178546226,0.7954232906723896,17.721947776993648,0.17131263232180663,MATE-4v4-9,1
informed,15,1367,-4640.0,random,0.24103877103145574,0.7751648433223851,18.560351133869787,0.1802609119726896,MATE-4v4-9,1
informed,16,1288,-4834.0,random,0.20419254658385094,0.7399441119952401,18.4805900621118,0.1929994824016563,MATE-4v4-9,1
informed,17,1406,-4972.0,random,0.1594950213371266,0.800636066151501,18.00568990042674,0.17377904220009482,MATE-4v4-9,1
informed,18,1292,-4946.0,random,0.15305727554179566,0.77278705584176,17.95046439628483,0.1649251805985552,MATE-4v4-9,1
