baseline,checkpoint,episode,episode_length,episode_return,mean_coverage_rate,mean_energy_remaining,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
heuristic,,0,1366,-3622.0,0.40007320644216693,nan,0.5704745409356261,18.217423133235723,0.37158369936554414,MATE-2v4-9,0
heuristic,,1,1356,-4430.0,0.3834808259587021,nan,0.6648221988139398,18.014011799410028,0.2295353982300885,MATE-2v4-9,0
heuristic,,2,1151,-3200.0,0.43809730668983493,nan,0.5176348188389673,16.28931364031277,0.41869388937156093,MATE-2v4-9,0
heuristic,,3,1276,-3542.0,0.40282131661442006,nan,0.5799167224273204,17.49921630094044,0.35645245559038663,MATE-2v4-9,0
heuristic,,4,1262,-3266.0,0.44928684627575277,nan,0.49363339656961147,16.82408874801902,0.3847728473322768,MATE-2v4-9,0
heuristic,,5,1305,-3628.0,0.4511494252873563,nan,0.6122126521314901,18.91417624521073,0.38084291187739466,MATE-2v4-9,0
heuristic,,6,1211,-4018.0,0.36973575557390587,nan,0.7035592451158674,17.37159372419488,0.3398018166804294,MATE-2v4-9,0
heuristic,,7,1168,-2902.0,0.4706763698630137,nan,0.4440695151354554,15.976027397260275,0.48965468036529675,MATE-2v4-9,0
heuristic,,8,1255,-3272.0,0.42828685258964144,nan,0.49626538313681473,17.66772908366534,0.37071713147410357,MATE-2v4-9,0
heuristic,,9,1193,-3700.0,0.42958927074601844,nan,0.6141526264389932,17.701592623637886,0.3737077395920648,MATE-2v4-9,0
heuristic,,10,1164,-4178.0,0.36619415807560135,nan,0.6060688686002323,16.27405498281787,0.26396048109965636,MATE-2v4-9,0
heuristic,,11,1364,-2916.0,0.437683284457478,nan,0.48426988622497336,18.137096774193548,0.4195992179863147,MATE-2v4-9,0
heuristic,,12,1431,-2312.0,0.5284765897973445,nan,0.4199700797442966,17.699510831586302,0.4863731656184486,MATE-2v4-9,0
heuristic,,13,1516,-2994.0,0.49851583113456466,nan,0.5162329588639596,20.071240105540898,0.41018029903254183,MATE-2v4-9,0
heuristic,,14,1331,-3862.0,0.3673929376408715,nan,0.5914433539707294,17.73929376408715,0.2799273729025795,MATE-2v4-9,0
heuristic,,15,1439,-3746.0,0.46594857539958306,nan,0.5629143969010659,18.19944405837387,0.3186819550613852,MATE-2v4-9,0
heuristic,,16,1183,-3342.0,0.4194843617920541,nan,0.4850901068472156,17.251901944209635,0.4061707523245985,MATE-2v4-9,0
heuristic,,17,1401,-3012.0,0.4805496074232691,nan,0.5019867196657243,16.501070663811564,0.4371282417320962,MATE-2v4-9,0
heuristic,,18,1286,-3266.0,0.44576205287713844,nan,0.5283431552975045,18.497667185069986,0.39832814930015553,MATE-2v4-9,0
heuristic,,19,1041,-2672.0,0.5189721421709894,nan,0.48719871404991677,15.523535062439962,0.4921549791866795,MATE-2v4-9,0
