baseline,checkpoint,episode,episode_length,episode_return,mean_coverage_rate,mean_energy_remaining,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
naive,,4,1174,-7468.0,0.38767035775127767,nan,0.6308862175632077,34.23083475298126,0.3604273140261215,MATE-4v8-9,2
naive,,5,1095,-7856.0,0.3995433789954338,nan,0.5957050902028451,35.42191780821918,0.35195151119808654,MATE-4v8-9,2
naive,,6,1314,-8414.0,0.306031202435312,nan,0.6662544715825756,37.904870624048705,0.2968987823439878,MATE-4v8-9,2
naive,,7,1106,-6994.0,0.397377938517179,nan,0.6014122610892793,34.624773960217,0.3983639025230345,MATE-4v8-9,2
naive,,8,1121,-7658.0,0.35448260481712757,nan,0.6388850472384118,35.302408563782336,0.34911006329382777,MATE-4v8-9,2
naive,,9,1485,-7534.0,0.3552188552188552,nan,0.621987157514155,37.75151515151515,0.3201010101010101,MATE-4v8-9,2
naive,,10,1158,-6518.0,0.4201208981001727,nan,0.5375299264674036,35.387737478411054,0.4124599062422897,MATE-4v8-9,2
naive,,11,1194,-7166.0,0.379606365159129,nan,0.5797652953219629,34.903685092127304,0.4044069554119805,MATE-4v8-9,2
naive,,12,1223,-7898.0,0.3427023712183156,nan,0.6543729639243768,37.78413736713001,0.3502647665771133,MATE-4v8-9,2
naive,,13,1211,-7100.0,0.40452105697770435,nan,0.584738833974663,35.229562345169285,0.4099484880657465,MATE-4v8-9,2
naive,,14,1241,-6110.0,0.4241539081385979,nan,0.4899330382506563,36.590652699435935,0.42354092321860254,MATE-4v8-9,2
naive,,15,1222,-7084.0,0.4123363338788871,nan,0.5962310992688955,35.87643207855974,0.389188293975528,MATE-4v8-9,2
naive,,16,1157,-7434.0,0.35933448573898014,nan,0.6555810118401573,35.96197061365601,0.3747849528748405,MATE-4v8-9,2
naive,,17,1094,-7304.0,0.4032221206581353,nan,0.5730783059968606,33.96892138939671,0.37324693131365894,MATE-4v8-9,2
naive,,18,1504,-6468.0,0.4183843085106383,nan,0.5166524196682557,37.630984042553195,0.39784067882472135,MATE-4v8-9,2
naive,,19,1249,-7012.0,0.4128302642113691,nan,0.5637013877319581,36.89751801441153,0.40945804262457586,MATE-4v8-9,2
naive,,20,984,-8334.0,0.3363821138211382,nan,0.669916730888055,32.517276422764226,0.3611873306233062,MATE-4v8-9,2
naive,,21,1161,-7512.0,0.3594961240310077,nan,0.6748941384917823,34.33763996554694,0.3383269759238751,MATE-4v8-9,2
naive,,22,1079,-6348.0,0.46072752548656165,nan,0.5231038157897112,32.61723818350325,0.45126550156670636,MATE-4v8-9,2
naive,,23,1143,-7146.0,0.36581364829396323,nan,0.5544351105006546,32.86964129483815,0.373098154397367,MATE-4v8-9,2
naive,,24,1189,-7704.0,0.35912531539108494,nan,0.6697694176523468,33.77628259041211,0.35987624654571665,MATE-4v8-9,2
naive,,25,1348,-7314.0,0.36962166172106825,nan,0.5692575939481856,37.95103857566765,0.3157526141020206,MATE-4v8-9,2
naive,,26,1068,-6952.0,0.4417134831460674,nan,0.6560656839874983,32.7687265917603,0.40018392188336005,MATE-4v8-9,2
naive,,27,1161,-7806.0,0.34679155900086134,nan,0.6073694125135054,35.18604651162791,0.37723329641934294,MATE-4v8-9,2
naive,,28,1179,-6932.0,0.41910517387616625,nan,0.6005723770270643,35.70737913486005,0.42993759844904883,MATE-4v8-9,2
naive,,29,1364,-7278.0,0.3505315249266862,nan,0.5808758581621447,36.131231671554254,0.3506598240469208,MATE-4v8-9,2
