baseline,checkpoint,episode,episode_length,episode_return,mean_coverage_rate,mean_energy_remaining,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
naive,,0,1299,-6616.0,0.41830254041570436,nan,0.566838877419457,35.494226327944574,0.41126782506690124,MATE-8v8-9,0
naive,,1,1317,-7062.0,0.37452543659832954,nan,0.5650640059149478,36.41837509491268,0.3541255378385219,MATE-8v8-9,0
naive,,2,1225,-6634.0,0.42346938775510207,nan,0.5277851453516477,37.11102040816326,0.393773566569485,MATE-8v8-9,0
naive,,3,1053,-7146.0,0.3815289648622982,nan,0.5738054166153266,33.31623931623932,0.38301451634784967,MATE-8v8-9,0
naive,,4,1332,-6544.0,0.40503003003003,nan,0.5642858310967452,36.989489489489486,0.38958243958243954,MATE-8v8-9,0
naive,,5,1241,-6818.0,0.41166398066075743,nan,0.5951198414932706,36.69540692989525,0.37115229653505233,MATE-8v8-9,0
naive,,6,1139,-6410.0,0.43129938542581214,nan,0.5348628539397351,35.077260755048286,0.42239537606087213,MATE-8v8-9,0
naive,,7,1244,-7430.0,0.356209807073955,nan,0.5543965444727209,34.734726688102896,0.3640340300107181,MATE-8v8-9,0
naive,,8,1190,-7138.0,0.4028361344537815,nan,0.5791207863528676,35.22521008403361,0.391687675070028,MATE-8v8-9,0
naive,,9,1077,-7162.0,0.38091922005571033,nan,0.5870245281452365,33.21819870009285,0.3626144050935137,MATE-8v8-9,0
naive,,10,1310,-6360.0,0.42108778625954196,nan,0.4835062303245382,36.67175572519084,0.42949018538713196,MATE-8v8-9,0
naive,,11,1458,-7098.0,0.40294924554183814,nan,0.6093958057288404,41.00480109739369,0.3647233653406493,MATE-8v8-9,0
naive,,12,1207,-7532.0,0.4010977630488815,nan,0.6013652954393384,34.96603148301574,0.3876444944174853,MATE-8v8-9,0
naive,,13,1226,-7380.0,0.3707177814029364,nan,0.585744181687169,37.46166394779772,0.40273926046764547,MATE-8v8-9,0
naive,,14,1359,-6850.0,0.4209896983075791,nan,0.6026873982424171,37.57321559970567,0.4257682469602999,MATE-8v8-9,0
naive,,15,1229,-8002.0,0.3975793327908869,nan,0.614867656214083,36.90968266883645,0.3456400867914294,MATE-8v8-9,0
naive,,16,1134,-7550.0,0.37687389770723106,nan,0.6719055866679496,34.94356261022928,0.3526759469219787,MATE-8v8-9,0
naive,,17,1388,-6494.0,0.37337896253602304,nan,0.5533794508777815,37.1707492795389,0.36847982708933713,MATE-8v8-9,0
naive,,18,1378,-6176.0,0.4589078374455733,nan,0.5569579430074204,38.37300435413643,0.4697197456631419,MATE-8v8-9,0
