baseline,checkpoint,episode,episode_length,episode_return,mean_coverage_rate,mean_energy_remaining,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
naive,,0,1127,-3260.0,0.40749778172138423,nan,0.538473310173918,16.569653948535937,0.39884649511978704,MATE-4v4-9,0
naive,,1,1000,-3702.0,0.41175,nan,0.6585710354525677,16.28,0.37975,MATE-4v4-9,0
naive,,2,1233,-3246.0,0.4219383617193836,nan,0.5542265949155296,16.202757502027573,0.4494457961611246,MATE-4v4-9,0
naive,,3,1058,-3352.0,0.417296786389414,nan,0.6265706272581466,15.695652173913043,0.3998109640831758,MATE-4v4-9,0
naive,,4,1369,-4016.0,0.32140248356464574,nan,0.6184331036786155,18.64280496712929,0.2884100316532749,MATE-4v4-9,0
naive,,5,1238,-3306.0,0.3869143780290792,nan,0.5490105130633852,18.654281098546043,0.37957727517501344,MATE-4v4-9,0
naive,,6,1217,-3882.0,0.36154478225143794,nan,0.6718525720402315,16.640920295809366,0.339906874828814,MATE-4v4-9,0
naive,,7,1260,-4148.0,0.33194444444444443,nan,0.6066787355110573,16.626984126984127,0.29318783068783066,MATE-4v4-9,0
naive,,8,1467,-3812.0,0.34884117246080437,nan,0.583446954814423,19.447852760736197,0.3388434446716655,MATE-4v4-9,0
naive,,9,1399,-3586.0,0.4011794138670479,nan,0.5381317283093452,18.476769120800572,0.33923040266857274,MATE-4v4-9,0
naive,,10,1193,-3506.0,0.37594300083822296,nan,0.5490364036168542,17.65046102263202,0.3480720871751886,MATE-4v4-9,0
naive,,11,1444,-2948.0,0.4362880886426593,nan,0.5017829615702792,18.6191135734072,0.43195983379501385,MATE-4v4-9,0
naive,,12,1431,-3512.0,0.3382250174703005,nan,0.5618027919279469,18.82879105520615,0.3329256929885861,MATE-4v4-9,0
naive,,13,1453,-3590.0,0.40846524432209225,nan,0.5760393178808411,19.101169993117686,0.3082128928653361,MATE-4v4-9,0
naive,,14,1240,-3504.0,0.3945564516129032,nan,0.630614498132398,17.33951612903226,0.4023521505376344,MATE-4v4-9,0
naive,,15,1402,-3022.0,0.3983594864479315,nan,0.5518004197480884,18.230385164051356,0.4540537327627199,MATE-4v4-9,0
naive,,16,1422,-3486.0,0.37535161744022505,nan,0.613135654490119,19.31856540084388,0.34692920768870134,MATE-4v4-9,0
naive,,17,1274,-3260.0,0.41248037676609106,nan,0.4953605443586801,17.408163265306122,0.38729722658294086,MATE-4v4-9,0
naive,,18,1329,-3452.0,0.3948457486832205,nan,0.569324091933095,18.29270127915726,0.36136192626034613,MATE-4v4-9,0
naive,,19,1242,-3506.0,0.40680354267310787,nan,0.6015873827707474,18.25281803542673,0.4061325818572195,MATE-4v4-9,0
naive,,20,1293,-3598.0,0.4013921113689095,nan,0.5612602462456772,18.181747873163186,0.3684583655581335,MATE-4v4-9,0
naive,,21,1323,-3898.0,0.34334845049130763,nan,0.6537841576225077,18.095238095238095,0.318342151675485,MATE-4v4-9,0
naive,,22,1118,-4500.0,0.3007602862254025,nan,0.6633956408811159,16.546511627906977,0.23285629099582586,MATE-4v4-9,0
naive,,23,1271,-3346.0,0.42269866247049565,nan,0.5609090414005015,16.96852871754524,0.42020718594282713,MATE-4v4-9,0
