adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
naive,0,1271,-9920.0,heuristic,0.1755507474429583,0.7305616174330889,36.44374508261212,0.16688303173354313,MATE-4v8-9,0
naive,1,1252,-9680.0,heuristic,0.2128594249201278,0.7389114618884083,36.04952076677316,0.19021375323292258,MATE-4v8-9,0
naive,2,1173,-9906.0,heuristic,0.170076726342711,0.7246563667038473,34.710144927536234,0.1866753947955994,MATE-4v8-9,0
naive,3,1050,-9776.0,heuristic,0.21261904761904762,0.7335119130773066,34.72380952380952,0.22485941043083899,MATE-4v8-9,0
naive,4,1060,-9362.0,heuristic,0.2350235849056604,0.7181447082952583,32.91792452830189,0.24484389038634322,MATE-4v8-9,0
naive,5,1089,-9856.0,heuristic,0.18675390266299358,0.6933834719182479,32.494949494949495,0.19451987406532859,MATE-4v8-9,0
naive,6,1342,-9582.0,heuristic,0.18815201192250372,0.7486564095047078,38.224292101341284,0.215006032219147,MATE-4v8-9,0
naive,7,1107,-9626.0,heuristic,0.21014001806684734,0.703240785215006,35.36404697380307,0.22730352303523035,MATE-4v8-9,0
naive,8,1305,-9434.0,heuristic,0.20095785440613026,0.7255899390657575,35.92030651340996,0.22931125706987773,MATE-4v8-9,0
naive,9,1412,-9256.0,heuristic,0.21936968838526913,0.7060651412819343,37.096317280453256,0.20136500067449076,MATE-4v8-9,0
naive,10,1108,-9758.0,heuristic,0.2055505415162455,0.7162284277627603,34.111913357400724,0.20884154203197525,MATE-4v8-9,0
naive,11,1077,-9704.0,heuristic,0.19289693593314763,0.7152876997450318,33.43918291550604,0.19245700137065042,MATE-4v8-9,0
naive,12,1144,-10278.0,heuristic,0.16641171328671328,0.7107566864691625,35.42482517482517,0.14960664335664334,MATE-4v8-9,0
naive,13,1256,-10108.0,heuristic,0.16391321656050956,0.7425595907613242,37.92436305732484,0.22352707006369427,MATE-4v8-9,0
naive,14,1233,-10024.0,heuristic,0.18947688564476886,0.7500320751324533,35.609083536090836,0.18686903796392848,MATE-4v8-9,0
naive,15,1150,-9514.0,heuristic,0.20771739130434783,0.7029122414002033,33.474782608695655,0.21918633540372667,MATE-4v8-9,0
naive,16,1120,-10342.0,heuristic,0.15412946428571428,0.7292778282639348,34.58392857142857,0.1584077380952381,MATE-4v8-9,0
naive,17,1045,-9648.0,heuristic,0.2352870813397129,0.7203253784521316,32.744497607655504,0.21789473684210525,MATE-4v8-9,0
naive,18,1324,-9592.0,heuristic,0.23631042296072508,0.7026987221470776,35.029456193353475,0.21471281110631565,MATE-4v8-9,0
naive,19,1267,-9320.0,heuristic,0.2250394632991318,0.7215059917004336,36.00947119179163,0.23470233397226292,MATE-4v8-9,0
naive,20,1215,-11162.0,heuristic,0.12325102880658437,0.8116743269462837,36.40164609053498,0.11455418381344308,MATE-4v8-9,0
naive,21,1287,-10320.0,heuristic,0.16161616161616163,0.752948192197357,37.2004662004662,0.17655862655862656,MATE-4v8-9,0
naive,22,1267,-9328.0,heuristic,0.22198105761641673,0.7172903981197191,37.38752959747435,0.24475326042019016,MATE-4v8-9,0
naive,23,1176,-8514.0,heuristic,0.28762755102040816,0.6426694778392784,35.173469387755105,0.2769780531260123,MATE-4v8-9,0
naive,24,1230,-9012.0,heuristic,0.2803861788617886,0.6621404639230352,35.53658536585366,0.22623886953155245,MATE-4v8-9,0
naive,25,1214,-9344.0,heuristic,0.23774711696869852,0.7171828907669318,36.25535420098847,0.22894014277869304,MATE-4v8-9,0
naive,26,1087,-9388.0,heuristic,0.24287028518859247,0.7262267473454004,34.22355105795768,0.22578853988697595,MATE-4v8-9,0
naive,27,1266,-9680.0,heuristic,0.21346761453396523,0.7294867545330719,36.316745655608216,0.19178703076807344,MATE-4v8-9,0
naive,28,1092,-10360.0,heuristic,0.15693681318681318,0.7106045806288771,33.6007326007326,0.14041514041514042,MATE-4v8-9,0
naive,29,1248,-9630.0,heuristic,0.20072115384615385,0.7047467598838691,35.37980769230769,0.1821657509157509,MATE-4v8-9,0
naive,0,1290,-9050.0,heuristic,0.23633720930232557,0.6807606342023154,37.116279069767444,0.23368309339239574,MATE-4v8-9,1
naive,1,1397,-8708.0,heuristic,0.26521116678596995,0.6849286070550411,39.17179670722978,0.2679014554998807,MATE-4v8-9,1
naive,2,1118,-9320.0,heuristic,0.2371422182468694,0.6877871429061909,33.52593917710197,0.23254003748189794,MATE-4v8-9,1
naive,3,1141,-9346.0,heuristic,0.22425503943908853,0.7020908440908897,35.1603856266433,0.23539188681607612,MATE-4v8-9,1
naive,4,1290,-10478.0,heuristic,0.16443798449612404,0.7915235389810382,37.2922480620155,0.19065337763012183,MATE-4v8-9,1
