adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
naive,0,1411,-6678.0,heuristic,0.39989369241672573,0.4932571102067756,36.8979447200567,0.3703705578616989,MATE-8v8-9,0
naive,1,1027,-8016.0,heuristic,0.3157254138266796,0.5616171768649275,32.36708860759494,0.3150241109101869,MATE-8v8-9,0
naive,2,1128,-8766.0,heuristic,0.28956117021276595,0.6011746249611964,34.612588652482266,0.26194381121242816,MATE-8v8-9,0
naive,3,1190,-8268.0,heuristic,0.2762605042016807,0.6272176388707548,36.77731092436975,0.26920368147258905,MATE-8v8-9,0
naive,4,1240,-8384.0,heuristic,0.26975806451612905,0.6024926091281925,36.17741935483871,0.2738047235023041,MATE-8v8-9,0
naive,5,1348,-7128.0,heuristic,0.3665615727002967,0.5463595921090385,36.47774480712166,0.37109209410767274,MATE-8v8-9,0
naive,6,1069,-7664.0,heuristic,0.3344246959775491,0.5313021327573602,33.4733395696913,0.3347643547596774,MATE-8v8-9,0
naive,7,1264,-8374.0,heuristic,0.3271360759493671,0.6163925685911548,36.21677215189873,0.3032860533453888,MATE-8v8-9,0
naive,8,1174,-7702.0,heuristic,0.32410562180579217,0.5995520887099809,34.14565587734242,0.3411789162002109,MATE-8v8-9,0
naive,9,1125,-7072.0,heuristic,0.4,0.5915505632557193,34.86488888888889,0.3738761904761905,MATE-8v8-9,0
naive,10,1240,-8638.0,heuristic,0.2586693548387097,0.6193213851997145,35.49758064516129,0.2596102150537634,MATE-8v8-9,0
naive,11,1391,-7128.0,heuristic,0.39369158878504673,0.6026580139996511,37.86556434219985,0.3537417411249187,MATE-8v8-9,0
naive,12,1205,-8894.0,heuristic,0.30404564315352695,0.6064211067172206,35.181742738589215,0.2427148784825133,MATE-8v8-9,0
naive,13,1162,-7868.0,heuristic,0.3226118760757315,0.6164318482935716,36.450086058519794,0.3266812146545365,MATE-8v8-9,0
naive,14,1235,-8466.0,heuristic,0.29959514170040485,0.605529028981096,35.70040485829959,0.2633381530749952,MATE-8v8-9,0
naive,15,1206,-8072.0,heuristic,0.30223880597014924,0.5768301415014244,36.691542288557216,0.28320895522388057,MATE-8v8-9,0
naive,16,1185,-7370.0,heuristic,0.34040084388185654,0.560886312490384,34.7409282700422,0.33839059674502714,MATE-8v8-9,0
naive,17,1157,-8016.0,heuristic,0.36462834917891096,0.570014477743621,35.07778738115817,0.32036259620529284,MATE-8v8-9,0
naive,18,1298,-8370.0,heuristic,0.26540832049306623,0.6031523690560411,35.26271186440678,0.27665914593880697,MATE-8v8-9,0
naive,19,1011,-8378.0,heuristic,0.3255440158259149,0.609704136118018,32.453016815034616,0.32239296311996607,MATE-8v8-9,0
naive,20,1158,-7546.0,heuristic,0.34088946459412783,0.5670132521082356,34.500863557858374,0.33437165885352416,MATE-8v8-9,0
naive,21,1246,-7700.0,heuristic,0.36857945425361155,0.5456232186946447,35.77367576243981,0.3314625850340136,MATE-8v8-9,0
naive,22,1282,-7984.0,heuristic,0.3046021840873635,0.5982153285152947,35.312792511700465,0.31213319961369884,MATE-8v8-9,0
naive,23,1204,-7946.0,heuristic,0.3392857142857143,0.5658194399951934,34.61794019933555,0.2923953883879133,MATE-8v8-9,0
naive,24,1423,-7140.0,heuristic,0.33582220660576245,0.5435611790740085,37.97680955727336,0.32306913629822975,MATE-8v8-9,0
naive,25,1054,-8686.0,heuristic,0.265061669829222,0.669605595362829,33.36432637571158,0.26629280744555883,MATE-8v8-9,0
naive,26,1298,-7596.0,heuristic,0.34139060092449924,0.5856808645800218,36.03312788906009,0.35589735123633426,MATE-8v8-9,0
naive,27,1134,-7576.0,heuristic,0.35967813051146386,0.5629713995631949,35.17548500881834,0.3352051314352901,MATE-8v8-9,0
naive,28,1238,-7974.0,heuristic,0.3263327948303716,0.6287053401431706,35.39983844911147,0.35678802215555044,MATE-8v8-9,0
naive,29,1151,-8106.0,heuristic,0.302128583840139,0.6034414171820467,35.16333622936577,0.28291754581937034,MATE-8v8-9,0
naive,0,1325,-7670.0,heuristic,0.34915094339622643,0.5223317825324555,35.8188679245283,0.2990664869721473,MATE-8v8-9,1
naive,1,1121,-8038.0,heuristic,0.35425958965209636,0.5640740775654616,34.644067796610166,0.3292797672146468,MATE-8v8-9,1
naive,2,1140,-7260.0,heuristic,0.39210526315789473,0.5199081784096496,34.271929824561404,0.36594820384294074,MATE-8v8-9,1
naive,3,1289,-7724.0,heuristic,0.2884018619084562,0.6364591572063246,37.854150504266876,0.3050325095127268,MATE-8v8-9,1
naive,4,1193,-7586.0,heuristic,0.35016764459346184,0.6292527541439468,36.23973176865046,0.34551650500938014,MATE-8v8-9,1
naive,5,1341,-7938.0,heuristic,0.34442580164056674,0.6210522825256253,37.40492170022372,0.34595096054827595,MATE-8v8-9,1
naive,6,1321,-7890.0,heuristic,0.35068130204390613,0.5507431336756752,37.941710825132475,0.2947307234778847,MATE-8v8-9,1
naive,7,1252,-9084.0,heuristic,0.28594249201277955,0.6329293389392132,36.65415335463259,0.24620607028753994,MATE-8v8-9,1
naive,8,1249,-8298.0,heuristic,0.29263410728582867,0.6597018380831712,36.68294635708567,0.27037153532349684,MATE-8v8-9,1
naive,9,1166,-8308.0,heuristic,0.28537735849056606,0.59774011828685,35.054888507718694,0.28382851425304256,MATE-8v8-9,1
naive,10,1213,-7198.0,heuristic,0.3758244023083265,0.529510497574985,35.721352019785655,0.35130824794880855,MATE-8v8-9,1
naive,11,1111,-8830.0,heuristic,0.30501800180018,0.6843840705307138,34.76057605760576,0.25506622090780506,MATE-8v8-9,1
naive,12,1206,-7980.0,heuristic,0.3120854063018242,0.5642790999355002,36.185737976782754,0.31579898128405587,MATE-8v8-9,1
naive,13,949,-7540.0,heuristic,0.38382507903055846,0.5750114281045473,31.239199157007377,0.3753311756736414,MATE-8v8-9,1
naive,14,1143,-8398.0,heuristic,0.3438320209973753,0.6632470928083924,35.338582677165356,0.32749343832021,MATE-8v8-9,1
naive,15,1253,-7932.0,heuristic,0.3434756584197925,0.5754397252586905,35.760574620909814,0.32972580093489906,MATE-8v8-9,1
naive,16,1243,-6978.0,heuristic,0.3989340305711987,0.5724575252778662,37.0201126307321,0.39076926023828673,MATE-8v8-9,1
naive,17,1403,-8692.0,heuristic,0.25908766928011406,0.7041370602526561,38.82252316464719,0.2587915351457761,MATE-8v8-9,1
naive,18,1104,-8952.0,heuristic,0.28611865942028986,0.6746606152845829,34.602355072463766,0.29265333850931674,MATE-8v8-9,1
naive,19,1159,-8946.0,heuristic,0.26154012079378774,0.6562435237866403,36.00172562553926,0.2663235958749332,MATE-8v8-9,1
naive,20,1181,-8400.0,heuristic,0.28207027942421675,0.5987111062200171,34.60880609652837,0.2928057336397726,MATE-8v8-9,1
naive,21,1051,-7870.0,heuristic,0.32825880114176975,0.5641818988266375,33.18363463368221,0.3136468669294549,MATE-8v8-9,1
naive,22,1225,-8138.0,heuristic,0.2914285714285714,0.5740702438319941,34.95265306122449,0.2788668610301263,MATE-8v8-9,1
