adapter,episode,episode_length,episode_return,inner,mean_coverage_rate,mean_mean_transport_rate,mean_num_delivered_cargoes,mean_real_coverage_rate,scenario,seed
naive,0,1176,-5922.0,heuristic,0.0508078231292517,0.8334801786167397,16.293367346938776,0.0508078231292517,MATE-2v4-9,0
naive,1,1265,-5828.0,heuristic,0.0650197628458498,0.8711951092821116,17.666403162055335,0.062450592885375494,MATE-2v4-9,0
naive,2,1151,-6302.0,heuristic,0.06972198088618592,0.9283003277260663,17.644656820156385,0.010642919200695048,MATE-2v4-9,0
naive,3,1378,-6016.0,heuristic,0.046988388969521046,0.8520006485983963,18.706821480406386,0.03483309143686502,MATE-2v4-9,0
naive,4,1363,-5708.0,heuristic,0.07153338224504768,0.8058647488802849,17.312545854732207,0.06768158473954512,MATE-2v4-9,0
naive,5,1206,-6288.0,heuristic,0.011608623548922056,0.9268773538714817,16.883084577114428,0.01748203427307905,MATE-2v4-9,0
naive,6,1230,-6032.0,heuristic,0.04105691056910569,0.9142254499606934,18.446341463414633,0.044241192411924125,MATE-2v4-9,0
naive,7,1245,-6098.0,heuristic,0.03032128514056225,0.8840877540427047,17.43694779116466,0.03032128514056225,MATE-2v4-9,0
naive,8,1225,-5940.0,heuristic,0.05591836734693877,0.8667481240140994,17.671836734693876,0.056258503401360536,MATE-2v4-9,0
naive,9,1523,-5724.0,heuristic,0.0686145764937623,0.85214580325415,18.01838476690742,0.08327861676515648,MATE-2v4-9,0
naive,10,1255,-5732.0,heuristic,0.08346613545816733,0.8506550360037718,18.619123505976095,0.0749003984063745,MATE-2v4-9,0
naive,11,1113,-6010.0,heuristic,0.04380053908355795,0.8618006845119472,16.912848158131176,0.05188679245283019,MATE-2v4-9,0
naive,12,1505,-5842.0,heuristic,0.07242524916943521,0.8720960361485044,18.575415282392026,0.05747508305647841,MATE-2v4-9,0
naive,13,1242,-6008.0,heuristic,0.039452495974235106,0.8463282728476036,17.815619967793882,0.04146537842190016,MATE-2v4-9,0
naive,14,1201,-5972.0,heuristic,0.0636969192339717,0.8727452705283518,16.925895087427143,0.05356647238412433,MATE-2v4-9,0
naive,15,1196,-5812.0,heuristic,0.07107023411371237,0.8720163874080086,17.562709030100333,0.08249721293199554,MATE-2v4-9,0
naive,16,1552,-6088.0,heuristic,0.038337628865979384,0.8937856347430995,17.309278350515463,0.03210910652920962,MATE-2v4-9,0
naive,17,1315,-5992.0,heuristic,0.04182509505703422,0.8482870418934048,18.57490494296578,0.054435994930291505,MATE-2v4-9,0
naive,18,1294,-6148.0,heuristic,0.06993817619783617,0.9054824890208995,17.43353941267388,0.03245749613601236,MATE-2v4-9,0
naive,19,1593,-5736.0,heuristic,0.05775266792215945,0.8654021357329006,18.829252981795356,0.08563507009834694,MATE-2v4-9,0
naive,20,1119,-5940.0,heuristic,0.06456657730116175,0.8755092054983709,16.54870420017873,0.059055704498063744,MATE-2v4-9,0
naive,21,1317,-6172.0,heuristic,0.039483675018982534,0.9371490832627987,18.719058466211084,0.027081751455327763,MATE-2v4-9,0
naive,22,1616,-6000.0,heuristic,0.0354269801980198,0.8737781663266788,18.85148514851485,0.036148927392739276,MATE-2v4-9,0
naive,23,1287,-6182.0,heuristic,0.02428127428127428,0.873975590409526,17.425796425796428,0.02227402227402227,MATE-2v4-9,0
naive,24,1356,-6090.0,heuristic,0.03521386430678466,0.8736338637580089,18.208702064896755,0.03171091445427729,MATE-2v4-9,0
naive,25,1450,-5890.0,heuristic,0.056379310344827585,0.8476803557516507,17.96344827586207,0.056379310344827585,MATE-2v4-9,0
naive,26,1305,-5754.0,heuristic,0.06417624521072797,0.8395393360391253,17.544061302681992,0.10280970625798211,MATE-2v4-9,0
naive,27,1227,-6204.0,heuristic,0.019967400162999183,0.9121984347080876,17.93480032599837,0.021121977723444714,MATE-2v4-9,0
